Word,ExpectedRate
obligatory,2.334921733
obliged,4
obliging,3.944822043
obligingly,3.810376789
oblique,4
oblivious,1.98007008
oblong,3.212649741
obnoxious,2.294339051
obnoxiously,2.872775989
obscene,2.191484323
obscenely,3.015340521
obscure,2.94746037
obsequious,3.712178132
observant,3.756737949
observed,3.584603169
obsessive,3.171469642
obsessively,5
obsolete,2.37337366
obstructive,4
obtainable,4.485148584
obtrusive,3.953314994
obtrusively,4.239024441
obvious,2.478689134
obviously,2.387781868
occasional,3.295275733
occasionally,3.090876773
occupational,2
occupied,2.213259878
oceanic,4
odd,2.664739639
oddish,3
oddly,2.60358808
of a sudden,3.261830845
of age,3.727308599
of all time,4.577460315
of course,3.418941116
of each person,3.350719146
of import,3.920822985
of late,2.935611699
of necessity,3.152582002
of the essence,4.485148584
off and on,3.329064452
off guard,2.199617586
off the beaten track,4.010960214
off the cuff,4.435826928
off the hook,4.203855084
off the record,2
off-and-on,2
off-color,2.646377168
off-guard,5
off-key,1.499150184
off-limits,4
off-putting,2.753848535
off-site,4
off-street,4
off-the-wall,5
off-white,3.843106601
off,2.517883866
off,2.519763738
offbeat,4.096885024
offended,1.905093848
offensive,1.992477714
offensively,2.460638053
offhand,2.758794277
official,3.981572306
officially,3.692686677
officious,3.354864946
offish,3.380779364
offshore,3.519307285
often,3.625119531
oily,3.038122205
ok,2.290811097
ok,2.312479489
okay,2.385805789
old-fashioned,3.558013141
old-line,4
old-time,4.194832932
old-world,3.365242842
old,3.043210066
olde worlde,4
olden,3.511525939
older,3.010345482
oldish,3.350719146
olive,2.870007343
olympian,3
olympic,3.854841348
ominous,2.646377168
omnipresent,3.573851931
omnivorous,4.738693521
on a regular basis,3.705336697
on air,4.188412577
on and off,3.05716667
on average,2.662983943
on base,2.604352383
on board,3.473170379
on earth,2.525371402
on fire,2.622374451
on hand,3.281534172
on it,2.635563846
on occasion,3.257945098
on one hand,2.374701136
on paper,2.020173917
on purpose,2.377342805
on request,2.998722531
on tap,3.488794331
on that point,3.076172315
on that,2.790216278
on the average,2.319957117
on the button,3.674620964
on the button,3.674620964
on the contrary,2.643315814
on the dot,3.605406044
on the face of it,3
on the fence,3.883533821
on the fly,4.485148584
on the go,3.282974243
on the job,3.273164333
on the loose,4
on the nose,4.585657438
on the nose,4.585657438
on the one hand,2.42019635
on the other hand,2.793104966
on the side,2.748167554
on the spot,3.888532141
on the spur of the moment,4.559524663
on the table,2.492477948
on the way,2.602282779
on the whole,2.824764333
on the wing,4
on time,2.716957785
on trial,5
on-going,3.680705601
on-line,3.319149562
on-site,3.935224607
on-street,4.485148584
on-the-job,5
on-the-spot,4.610972634
on,2.718457736
once again,3.878220668
once and for all,2
once in a while,3.440024137
once more,2.886571865
once,2.864100262
one after another,2.332213367
one and only,2.644565953
one at a time,2.687925326
one by one,1.926286951
one hundred,2.399703134
one thousand,5
one time,2.700427079
one-dimensional,2.008257497
one-horse,4
one-man,3.519307285
one-on-one,4.107868423
one-piece,2
one-sided,2
one-time,2.639099758
one-way,4
one-year-old,5
one-year,4.462563597
one,3.674620964
onerous,5
ongoing,3.313871867
online,2.762246229
only if,2.724827376
only too,2.390847274
only when,2.174587095
only,3.183796351
only,2.6542611
oozy,4
opaque,1.797641566
open-air,3.900930701
open-minded,4.146093012
open-plan,4.485148584
open,2.972515857
opening,4
openly,3.116149399
operable,4
operatic,2.136759764
operational,2.216636397
operationally,1.502208385
operative,3.301062003
opinionated,2.967776365
opportune,4
opposing,3
opposite,2.623576285
oppressive,3.237831837
oppressively,2.067016251
optic,5
optimal,2.977695598
optimally,3.290112258
optimistic,2.161493468
optimistically,1.218188174
optimum,3.320530176
optional,3.228762897
optionally,5
opulent,3.320215769
opulently,5
or else,3.042456173
or so,2.728565589
oral,4.007038069
orange,2.994215611
ordered,2.509222293
orderly,4.07521716
ordinarily,3.222744045
ordinary,2.43867875
organic,3.773089889
organically,4.189510839
organised,4.653333396
organizational,3.301740555
organizationally,4
organized,2.183266768
oriental,2.893589951
oriented,3.384812433
original,3.218977903
originally,3.04351955
ornamental,4
ornate,4.202782275
ornery,2.955961795
orthodox,3.674620964
oscillating,2
ostensibly,2.444214104
ostentatious,3.163203804
ostentatiously,4
other than,3.036317431
other,2.721493739
otherwise,3.216550683
out front,3.155767682
out loud,2.906439761
out of doors,3.760391657
out of hand,3.203459993
out of place,3.083526095
out of place,3.083526095
out of print,2
out of reach,4.107176495
out of sight,2.986249916
out of sight,2.986249916
out of stock,2.199201756
out of the blue,3.644466467
out of the blue,3.644466467
out of the question,2.319213189
out of the way,3.363393757
out of view,1.701557047
out of whack,1.580061202
out of work,4.341240458
out of,2.822954488
out to,2.746628226
out-of-date,3.350719146
out-of-door,4
out-of-the-way,3.259740335
out-of-town,3.66822832
out,2.837568745
out,2.593166711
outdated,2.08361732
outdoor,3.406553972
outdoorsy,5
outer,2.869949819
outgoing,3.906734031
outlandish,3.77012857
outlandishly,1.752975576
outlying,2.698129085
outmost,5
outraged,1.156867673
outrageous,2.397080313
outrageously,2.508649556
outre,5
outright,1.567128738
outright,2.420151022
outside,3.125051655
outside,3.158376032
outsize,3
outsized,1.456867144
outspoken,2
outstanding,4.230473826
outstandingly,3.935739913
outstretched,2
outward,2.011728148
outward,5
outwardly,2
oval,3.718662185
ovarian,5
over again,3.494182334
over and over again,3.445064917
over and over,3.203299122
over here,3.641556858
over-the-hill,4.653333396
over-the-top,3.417212334
over,2.066126666
over,2.388484052
overabundant,1.844828959
overactive,2
overall,3.082064675
overbearing,3.943880737
overbearingly,3.71381068
overblown,2.931373141
overboard,3.799993344
overburdened,2.508821559
overcast,4.693396285
overconfident,4.485148584
overdressed,2.339772022
overdue,2.961103534
overeager,3.630963059
overfamiliar,4.485148584
overfed,5
overgenerous,4
overgrown,3.350719146
overhead,2.755586184
overhead,3.638939799
overjoyed,5
overloaded,2.771067444
overly,2.835452391
overlying,4
overnight,3.730930695
overnight,3.573093892
overpowering,3.138644173
overpoweringly,2.783242162
overpriced,2.216745668
overripe,2.229538678
overseas,3.304424376
overseas,2.782178982
oversensitive,3.350719146
oversize,2.984788406
oversized,2.827626877
oversolicitous,3.098428164
overstrung,5
overstuffed,3.312600477
overt,2.018466998
overtime,1.914217644
overtly,2.799902615
overweight,3.088105582
overwhelming,3.205905767
overwhelmingly,2.604580444
overwrought,2.395303111
overzealous,3.718662185
owing,5
own,3.12242371
p.m.,2.533267463
pacific,3.481620945
packaged,2
packed,2.969405339
padded,2.218303023
paid,1.218188174
pained,3.079742639
painful,2.118421656
painfully,2.011259593
painless,2.907529096
painstakingly,3.712617282
paired,4.485148584
palatable,2.595441357
palatably,4.485148584
palatial,5
pale,2.201784333
pallid,2.874343425
palpable,2.632215236
paltry,1.962607722
pampering,3.350719146
panamanian,5
pancake-like,4
paneled,2.032522287
panoramic,4.170533963
paper thin,1.93196672
par excellence,4.560298847
parabolic,4
paradoxically,3
parallel,3.579955028
paramount,4.262152967
paranoid,4
paranormal,4
parceled out,2
parched,2.646377168
parental,1.956406686
parisian,3.72010646
parlous,4
parochial,1.285159438
parsimonious,2.792840092
part-time,3.111687462
partial,3.130414602
partially,2.477889881
particular,3.143553407
particularly,3.19354587
partly,2.479822621
passable,1.964325959
passably,2
passionate,4.119256075
passionately,4.653333396
passive,1.851174189
past,2.800993183
past,2.421004543
pastelike,2
pastoral,3
pasty,1.900817596
patchy,2.810853044
patently,2.37337366
pathetic,1.576323678
pathetically,1.085109284
patient of,4.485148584
patient,3.888090649
patiently,2.651212421
paved,5
pavlovian,4
payable,5
paying attention,2.487987286
peaceable,2
peaceably,3.350719146
peaceful,3.980461212
peacefully,3.316211906
peaked,4
pearly,4
peccable,4
peckish,3
peculiar,2.571889905
peculiarly,2
pecuniary,2
pedal,4.008921972
pedantic,3.350719146
pedestrian,2.31128257
pedigree,2
peerless,4.790322626
peeved,3.079742639
pendant,4.320261498
pending,3.760391657
penetrable,2
penniless,5
penny-pinching,3.350719146
penny-wise,2
pent-up,3
penultimate,4.653333396
peopled,4.653333396
peppery,3.139323652
peppy,4
per capita,4
per capita,4
per diem,4.653333396
per se,3.233393717
per year,3.443689884
perceptible,2.955961795
perceptive,3.787432416
perennial,4.032694922
perennially,4
perfect,4.296339205
perfectible,3
perfectly,4.127526852
perforated,5
perfumed,4.146093012
perfunctorily,2.641261027
perfunctory,2.172277093
perhaps,2.73830304
perilously,3
periodic,3.013104707
periodically,3.096551801
peripheral,2.840911793
perishable,5
perked up,3.843106601
perky,3.233355637
permanent,3.909378799
permanently,2.419872742
permissible,4.485148584
perpendicular,4
perpetual,1.585879008
perpetually,3.843106601
perplexed,2.758794277
perplexing,3.430459528
persian,2.400142413
persistent,2.299463125
persistently,2.719252363
personable,3.960653801
personal,3.79283647
personalised,3.810376789
personalized,4.366893727
personally,3.310411769
persuasive,4.485148584
pertinent,3.405740792
pertly,3
perturbing,4
peruvian,2.859390266
pervasive,2.698257386
pervious,2
pesky,3.86605046
pessimistic,4
pet,3.514377965
petite,3.188456659
petty,3.201514446
petulant,1
phallic,5
phantom,1.400722977
phenomenal,4.308102045
phenomenally,4.103036396
philharmonic,3
phobic,3
phoney,3.380779364
phony,1.990158431
photogenic,5
photographic,4.320261498
phrenetic,4
physical,2.79876173
physically,2.294735226
pickled,3.821830867
picky,3.719521675
picturesque,4.058073679
piecemeal,2.424840899
pied,2
piggy,4.653333396
pink,2.701592113
pinkish-white,3
pinkish,2.986557699
pious,4
piquant,2.320714112
pitch-black,5
pitched,3.519307285
pithy,2.395027961
pitiful,1.683906294
pitifully,2.165704301
pivotal,2
placed,1.869074287
placid,3.760391657
plain,2.215260333
plain,2.445742958
plainly,2.248910497
plaintively,5
planned,4.008921972
plastered,5
plastic,2.065552718
platonic,4
plausible,3
played out,2.463632044
playful,4.20291646
playfully,4.005811048
pleasant,3.401014389
pleasantly,4.174622269
pleased,3.951688502
pleasingly,4.309258143
pleasurable,3.917683437
pleasurably,5
plebeian,4
plenteous,5
plentiful,3.794286461
plenty,3.402460247
plucky,4
plumb,3.760391657
plumed,5
plump,3.891420866
plural,1.621585183
plus,2.436438708
plush,3.199424796
poached,3.244976618
poetic,3.807838883
poignant,5
pointed,2.503917039
pointedly,1.408036759
pointless,2.322949696
pokey,2.37337366
poky,3.350719146
polar,1.869074287
polish,3.333463112
polished,3.592058707
polite,3.353267832
politely,2.127116033
politic,5
political,3.581605781
politically correct,2.698129085
politically,2.698129085
polluted,5
polynesian,2.860335351
pompous,2.386291678
pompously,5
ponderous,3.790845684
poor,1.695212686
poorly,1.606296719
pop,4.385826837
popular,3.270413306
popularly,5
populated,1.847034036
populous,5
port,3.489977027
portable,2.158610296
portly,3
portuguese,3.622691493
posh,3.142817766
positive,2.654854562
positively,3.366251685
possessive,4
possible,3.05705452
possibly,2.786708433
postal,4.485148584
potable,4
potent,3.799847913
potential,2.376496186
potentially,2.116363142
potently,3
potted,3.549715824
potty,3.760391657
pouched,4
pound-foolish,2
powdered,2.169190749
powdery,2.486976142
powerful,2.763105582
powerfully,3.618392946
practicable,4.485148584
practical,2.945490916
practically,2.453904995
pragmatic,1.247261155
praiseworthy,3.132673958
pre-emptive,3
pre-existing,1.8974222
preachy,4.485148584
precarious,4
precariously,2.781905147
precious,2.821993589
preciously,5
precipitous,3.350719146
precise,4.455480355
precisely,3.320435585
precocious,5
preconceived,4.547383762
precooked,1.890594031
predatory,3
predictable,2.790274561
predictably,3.217750902
predominant,2.818852991
predominantly,2.848837137
predominate,1.423184935
preeminent,5
preemptive,4
preferable,3.055656238
preferably,3.205437613
preferential,2.056713111
preferred,3.318310289
pregnant,3.01906767
preliminary,3.674620964
premature,2.37337366
prematurely,2.896164056
premier,2.858073379
premiere,5
premium,2.926079678
prepackaged,1.708054656
prepaid,2.37337366
preparatory,4
prepared,3.696622514
preposterous,3.405740792
preposterously,4
presciently,4
prescribed,2.982482762
present,3.11506832
presentable,2.715240046
presentational,4
presently,2.89852841
preservative,2
preset,2.785699989
presidential,5
prestigious,3.027029307
presumable,1
presumably,2.580426132
presumptive,2
presumptuous,3.16533321
presumptuously,2
preteen,3.674620964
pretend,5
pretended,3
pretentious,2.849347619
pretentiously,2.271640956
prettily,3.171469642
pretty much,2.48464474
pretty,2.745349829
pretty,2.799991999
prevalent,3.646891501
previous,2.722742594
previously,2.639776327
priceless,3.925382584
pricey,3.487858918
prickly,2.666631559
pricy,2.788616159
prim,3.584603169
primarily,2.850220522
primary,3.199343895
prime,2.864155719
primitive,4
primo,5
princely,3.674620964
principal,3.199721887
principally,2.967776365
prior,2.642178248
prissy,3.760391657
pristine,4.638207451
private,3.473727316
privately,3.270563144
privileged,4.645831518
privy,2.986557699
prix fixe,3.262644764
pro forma,2
pro forma,2
pro,2.899398653
proactive,3.190281243
probable,3.12547007
probably,2.782259022
problematic,2.763718336
problematical,2
processed,4.485148584
proclaimed,1.8974222
productive,4.518518588
profane,2.37337366
professional,3.847214345
professionally,3.785726214
professorial,5
proficient,4.064155033
proficiently,3.511014876
profitable,3.377579783
profligate,2
profound,4.005811048
profoundly,2.052079508
profusely,2.534653181
progressive,3.250662798
progressively,2.219624185
prohibitive,3.352019259
prohibitively,4.00494835
prolific,4.007038069
prolonged,1.573953616
prominent,2.875673244
prominently,3.255967468
promising,2.116326768
promisingly,1.285159438
promotional,3.220426231
prompt,3.821350411
promptly,3.066570118
prone,2.585941517
pronounced,3.423000954
proper,2.796941775
properly,2.488522127
proportional,3.573093892
proportionally,1.247261155
proportionate,3.584603169
proportionately,2.955961795
proprietary,4
prosaic,1.905477058
proscribed,3.350719146
prospective,3.870391402
prosperous,4.485148584
prosperously,4
prosthetic,1
protected,4.190661521
protective,3.760391657
prototypical,3.350719146
proud of,3.814165129
proud,4.136375954
proudly,3.49879151
proved,4
proven,4.485148584
provencal,3.023730915
proverbial,3.333463112
provincial,2.782077148
provocative,3.754663642
proximal,4
prudent,4.485148584
prudential,4
prying,5
pseudo,2.698129085
psychedelic,1.312145792
psychic,5
public,2.628170631
publicised,4
publicly,3.211944461
publishable,4
puffed,3.106649351
puffy,2.26119419
pulpy,2
pumped up,1.756235999
punctilious,4.485148584
punctual,4.195031116
punctually,3.393560994
pungent,3.281894191
pungently,2
punitive,4
punitively,1
puny,2.032251004
pure,3.306118166
purely,2.643800881
puritanical,5
purple,2.818716772
purportedly,2.842313662
purposeful,3.519307285
purposefully,2.758794277
purposely,2.570172597
pursuant,3
pushy,3.217872753
put on,2.685485566
puzzling,2.601993113
pyramidal,3
pyrotechnic,5
quadruple,2
quaint,3.804772524
quaintly,2.872712291
qualified,2.314645319
qualitative,4
quality,3.717333087
quarterly,4.084657817
quarterly,5
quasi-religious,5
quasi,2.37337366
queasy,1
questionable,2.531714292
questionably,3.405740792
quick,3.459542767
quick,3.381479995
quicker,2.486976142
quickly,3.0674196
quiet,3.589045239
quietly,3.512827741
quintessential,4.180938431
quirky,3.268106448
quite a,3.107712903
quite an,3.489575305
quite,3.041095119
quizzical,4
quizzically,2.486976142
rabid,3
racial,2
racially,5
racy,4.485148584
radiant,4.378199394
radical,1.694072686
radically,1.886766859
ragged,2.235399064
rainy,3.732251882
rambunctious,2.285631238
rampant,1.8974222
random,2.319497242
randomly,2.970265652
rank,2
ranking,2.967776365
rapid,3.044272838
rapidly,2.521534611
rapt,5
rapturous,5
rare,2.680421792
rarely,2.869335588
rarified,3.128550484
raring,1.285159438
rashly,5
raspy,3.128550484
rather,2.654921733
rational,3.050031403
rationally,2
ratty,3
raucous,2.598966967
raucously,5
raunchy,3
ravenous,3.063455617
ravenously,3.760391657
ravishingly,5
raw,2.746306609
re-formed,3.350719146
reachable,3.132673958
reactive,2.074373563
readable,2.486976142
readily,3.880335623
ready and waiting,4.195778186
ready to hand,2.543732082
ready-made,2.37337366
ready,2.586863827
real,3.178601869
real,3.654715431
realistic,2.598239177
realistically,2.198955741
really,3.148060064
rear,2.801238834
reasonable,3.823079752
reasonably,3.769070799
reassuring,4.165048388
reassuringly,3.760391657
reborn,3.128550484
received,3
recent,3.025513732
recently,3.318697607
receptive,3.130805223
recessed,3.618392946
recessionary,4.385826837
recherche,3
reciprocal,4
reckless,3.618392946
recognisable,4.239024441
recognizable,3.504912102
reconstructed,4
recorded,3.06701967
recreational,2.486976142
rectangular,3.026851663
recurrent,3
recyclable,4
red carpet,4.351255436
red-carpet,5
red-letter,1
red-orange,3
red,2.986916348
reddish,2.781905147
redeemable,1.261302529
redeeming,1.629162371
redolent,4.004308689
reduced,3.519713796
redundant,3.088105582
reedy,5
refined,3.646827054
reflective,2.933433209
reflex,3
refreshed,3.573851931
refreshing,4.055004113
refreshingly,3.856273907
refrigerated,2.553789176
regal,3.737309724
regardless,2.845798484
regimented,3
regional,4.042707511
regionally,2.745601568
regretful,1.708233777
regretfully,2.006122313
regrettable,1.960237477
regrettably,2.793361498
regular,3.071858487
regularly,3.27268574
related to,2.951607722
related,3.492977223
relational,5
relative,3.031614545
relatively,3.045539715
relaxed,4.485148584
relaxing,3.855830605
relentless,3.458263366
relentlessly,1.559676965
relevant,3.028853588
reliable,3.484278843
reliably,3.736519499
reliant,2.581335851
relieved,3.326178751
religious,4.230093524
religiously,4.008921972
reluctant,2.406695105
reluctantly,2.193377238
remaining,5
remarkable,3.642005342
remarkably,3.5018825
remediable,4
remedial,3
remindful,3
reminiscent,2.909410385
remiss,4.530447122
remorseful,4
remote,2.411172413
remotely,2.116616778
renewable,5
renewed,4.485148584
renowned,3.044556178
rental,2.442246402
repeatable,3.055170008
repeatedly,2.172578956
repellent,4
repetitious,4
repetitive,2.075575297
repetitively,1.499150184
replaceable,3
replete,4.326060842
reported,3
reportedly,2.065656088
representational,4.485148584
representative,2.518813752
reproducible,4
reputable,2.977835486
reputedly,3
requested,2
required,2.323873448
requisite,3.050807096
resentful,2.974592644
reserved,2.743702335
resident,4
residential,3.213245539
residual,3.301062003
resistant,4.320261498
resonant,5
resounding,3.828897312
resoundingly,4
resourceful,3.469089774
respectable,2.884709176
respectably,1.63131407
respected,2.250693637
respectful,3.851525132
respectfully,2.936712995
respective,3.052339878
respectively,3.198994868
resplendent,2.395027961
responsible for,2.34527501
responsible,2.450259278
responsibly,5
responsive,3.685865681
rested,5
restful,3.512940464
restfully,2
restless,2.077389816
restorative,5
restrained,3.660963585
restricted,3.098428164
restrictive,3.061823644
resultant,2.698129085
reticent,4
retired,3.333319932
retractable,4.006365968
retro,1.456867144
returnable,3.350719146
reusable,4
revealing,4
revelatory,3.883704676
reverberant,3
revered,2.698129085
reverent,4
reverentially,5
reverse,2.543732082
reversed,1.639490107
revised,2.37337366
revitalized,3.760391657
revolutionary,1.836187133
rewarding,3.368797273
rich,3.547359395
richly,3.485895014
rickety,2.986557699
riddled,2.530582221
ridged,5
ridiculous,1.994606415
ridiculously,2.148965502
rife,4.738693521
right along,3.904193784
right away,3.037988757
right on,3.693677353
right,3.336772309
right,3.290877774
righteous,2.486976142
righteously,4
rightful,4
rightfully,4.187794767
rightly,3.925712154
rigid,3.31811376
rigorous,3.683610604
rimmed,3.252172869
ringed,5
riotously,4.485148584
rip-roaring,3
ripe,2.684294682
ripened,3.674620964
risen,3
risky,3.169203003
risque,5
ritzy,2.922651835
roasted,3.204369903
robotic,2.266906933
robust,3.396776479
robustly,4.485148584
rocky,3.746902935
rolled into one,4.849711018
rolled,3.349987981
rolling,4
roman,3.503864556
romanic,3.685683065
romantic,3.652651272
romantically,4.064987522
roomy,3.90957413
rooted,3.674620964
ropy,3
rose-colored,2
rose,4.738693521
rosy,4.585657438
rotary,5
rough-cut,4
rough,2.982166007
roughly,2.330832641
roumanian,3
round the bend,3.674620964
round,2.512259985
rounded,3.561777748
roundish,2
roundly,3.132673958
routine,2.749724954
routinely,3.009872894
rowdy,2.903770491
royal,3.967069794
royally,4.665451131
rubberlike,5
rubbery,2.030383408
ruby-red,4
ruby,3.748892169
rude,1.738530509
rudely,1.580777483
rudimentary,2.277240442
rugged,4
ruinous,2.37337366
rumpled,2
run-down,2.395390572
run-of-the-mill,3.146403185
runaway,5
runny,2.475251006
rural,3.802965383
rush,5
rushed,2.730204884
rushy,2.395027961
russian,3.019348628
rustic,3.720842969
rusty,2.207640688
ruthless,2
sable,3.00734786
sacred,4.485148584
sad-faced,2
sad,1.902428595
sadly,2.11210172
safe,3.051667657
safely,2.632727238
saintly,4
salted,3.044612002
salty,2.242321366
salubrious,5
salvadorean,1.218188174
same,2.573704943
sanctimoniously,2
sandy,2.685637714
sane,4
sanely,4
sappy,3.212649741
sarcastic,1.924267011
sarcastically,1.389481373
sardinian,4.147414118
sardonic,4
sassy,2.148137006
satiated,4.33403179
satirical,1
satisfactorily,3.16533321
satisfactory,2.692730925
satisfied,3.793759972
satisfying,3.773026117
satisfyingly,4.180588917
saucy,2.016251749
saudi,4
saute,2.189599039
sauteed,3.827123271
savage,5
savagely,3
savory,3.885869487
savoury,3.71381068
scalable,5
scalloped,3.009874195
scaly,4
scandalously,2.967776365
scandinavian,3.573851931
scant,2.293039635
scantily clad,1.789280323
scantily,1.789280323
scanty,2.277240442
scarce,2.241455226
scarcely,2.804801653
scared,4.022248607
scarey,2
scarlet,4
scary,2.619836123
scathing,5
scattered,3.052141564
scenic,3.42861088
scented,3.709972194
sceptical,4.455814022
scheduled,3.446299675
schizophrenic,2.735895058
scientific,4.55681825
scintillating,5
scorched,2.486976142
scorching,2
scottish,3.646629772
scrappy,2.486976142
scratchy,2.37337366
scrawny,2
screamingly,1.573953616
screechy,3.098428164
scripted,3.618392946
scrubbed,5
scruffy,2.695483285
scrumptious,4.394238524
scrumptiously,4.738693521
scrupulously,5
sculpted,5
sculptural,4.320261498
scummy,2
sealed,2.064012322
seamed,3
seamless,4.071000311
sear,3.350719146
seared,3.222762588
searing,2.698129085
seasonable,3.956107302
seasonably,4.485148584
seasonal,4.101989176
seasonally,3.945540528
seasoned,3.152689984
sec,4
secluded,3.767794971
second class,2.083527805
second hand,3.680705601
second-best,2.646377168
second-class,1.987579666
second-rate,1.828036746
second,3.068349867
second,4
secondarily,5
secondary,2.687909246
secondhand,2
secondly,2.032762691
secret,4.101103004
secretive,3.519307285
secretly,2.890533615
secure,3.656166056
securely,3.212649741
sedate,3.474082386
seductive,4.007868833
see-through,1.560777988
seedless,5
seedy,2.235144522
seeming,2.646377168
seemingly,2.720366546
segmented,3.810376789
seldom,3.27418682
select,3.348512491
selective,2.78556702
selectively,3.519307285
self-aggrandizing,2
self-appointed,5
self-assured,4
self-aware,3.674620964
self-confessed,4
self-conscious,3.699435726
self-consciously,3.788294672
self-contained,4.485148584
self-defeating,3
self-deprecating,5
self-directed,4
self-effacing,4.320261498
self-explanatory,2.840911793
self-important,2.190859528
self-imposed,4.008921972
self-indulgent,3.674620964
self-involved,3
self-made,5
self-possessed,2
self-proclaimed,2.726640542
self-respecting,2.37337366
self-satisfied,3
self-service,2.818852991
self-sustaining,5
selfish,3.712617282
selfishly,4.824915865
semantic,5
semi-dry,2.37337366
semi-formal,3.656150149
semiannual,5
semicircular,3.350719146
seminal,5
semiprivate,3.350719146
senatorial,4
senior,3.0811705
sensational,4.16349554
sensationally,1.109758716
senseless,2.486976142
sensible,3.614540498
sensibly,3.866101267
sensitive,3.287569076
sensitively,1.312145792
sensory,3.533931257
sensual,4.634542826
sensually,5
sensuous,4.790322626
sent,2.47297145
sentimental,4.222486389
separate,2.934986049
separated,3.512360113
separately,2.706118218
sequential,4
sequentially,4.171821729
sequestered,5
serendipitous,4
serene,4.276068005
serenely,5
serial,3
serious,2.681722205
seriously,2.56138666
serpentine,3.333463112
serrated,2.277240442
serried,4
serviceable,2.481141084
servile,4
set in stone,4.485148584
set,2
settled,3
seventeen,3.096780109
seventh,4.321671252
seventieth,3
seventy-five,2.698129085
seventy-two,5
seventy,1.886766859
severable,2
several,2.913945149
severe,2.75228374
severely,1.82691644
shabbily,1.218188174
shabby,2.208963072
shaded,4.310775829
shadowy,4
shady,3.361673883
shakedown,3
shaky,2.807488579
shallow,2.148701283
shameful,1.406010683
shamefully,2.486976142
shameless,1.339309058
shamelessly,2
shaped,2.838050938
shared out,3.519307285
shared,3.710967074
sharp,3.073142479
sharpened,4
sharply,3.430459528
shattered,3.350719146
sheared,4
sheepish,2.486976142
sheepishly,2.967776365
sheer,3.599657492
sheltered,4.255208386
shifty,2.486976142
shiny,2.763071054
shocked,2.533704018
shocking,1.706446644
shockingly,2.333270197
shoddy,2.5171576
shopworn,3
short and sweet,4.084657817
short-haired,2
short-handed,3.248729991
short-lived,1.751805678
short-staffed,2.759092791
short-term,1
short,2.991006333
short,2.59632987
shortened,1.796836686
shortish,4
shortly,2.464118839
shortsighted,3
showery,3
showy,4.057939868
shredded,2.31849095
shrill,4
shrimpy,2.486976142
shrunken,2.543732082
shut up,3.547286826
shy,3.180932657
siberian,3.076172315
sicilian,4.003815477
side by side,2.895348144
side,3.111063973
sideways,5
sideways,1.932269943
significant,3.33358533
significantly,2.490674688
silent,3.088987912
silently,4.208549836
silken,3.211944461
silky,3.512875511
silly,2.783564906
silver-haired,3
silver,2.170343943
silvery,5
similar,2.613501842
similarly,2.671476074
simple,3.135208203
simplistic,3.540977225
simply,3.069876681
simulated,4.585657438
simultaneous,3.212649741
simultaneously,2.827700631
sincere,3.221939251
sincerely,3.714020351
sinewy,2.177681426
sinful,4.413724511
singaporean,1.218188174
single-minded,4.485148584
single,2.905010386
singly,3
singular,3.037543613
singularly,2.10313578
sinister,1
sinuously,5
sissy,5
six times,2.794337027
sixteen,4.188412577
sixth,3.990479966
sixty,3.13867179
sizable,3.428794919
sizeable,3.040050071
skeptical,4.121167042
sketchy,2.961423735
skewed,2.37337366
skilfully,4.738693521
skilled,3.680410717
skillful,3.856710664
skillfully,4.173058503
skimmed,4
skimpy,2.661105631
skinless,3.079742639
skinned,4
skinny,3.304339693
skittish,4.485148584
skyward,3
slack,3
slanted,3.16533321
slap-up,4
slapdash,1.927544929
slavish,4
slavishly,5
sleazy,1.456867144
sleek,3.819747233
sleekly,4
sleepy,3.41555889
sleeved,2.37337366
sleeveless,1.456867144
slender,2.841214298
sliced,2.723063139
slick,3.205875366
slight,3.583264244
slightly,3.188955273
slim,2.621419761
slimy,1.943121376
slippery,3.513444187
slipshod,2
sloped,2.486976142
sloppily,2.318333808
sloppy,1.993740021
sloshed,2
slothful,4.485148584
slovenly,1.285159438
slow-moving,4
slow,2.459103624
slow,3.350719146
slower,4.485148584
slowly,2.614180568
sluggish,2.671936164
slurred,3
slushy,5
slyly,5
small-scale,4
small,2.846954404
smaller,3.085077867
smallish,3.322860305
smarmy,2.967776365
smart,3.678198749
smartly,3.983789893
smashingly,3.674620964
smelly,1.720336558
smilingly,5
smitten,4.653333396
smoggy,4
smoke-filled,2.486976142
smoke-free,3.478114749
smoked,3.322031112
smokeless,5
smoky,3.242903215
smooth,3.853808302
smoothly,3.518077215
smug,2.05557766
smugly,3
snappish,1
snappy,2.07877338
snarly,2.543732082
snazzy,3.883368752
sneaky,2.881159291
snide,1.647004828
snidely,2.28429903
sniffy,4
snobbish,2.612132502
snobbishly,4
snobby,2.652423328
snootily,4
snooty,2.816716665
snow-capped,4.485148584
snow-covered,4.653333396
snowbound,4.485148584
snowy,3.631934923
snug,3.042879019
snugly,4
so far,3.277555814
so to speak,3.46674378
so-called,2.15548859
so-so,2.370921883
so,2.854857269
soaked,1.673636422
soapy,3.212649741
sober,1.974848511
sociable,3.860348264
sociably,3.350719146
social,3.417542318
socialist,5
socially,3.857959871
sodden,2.37337366
soft on,4.01700282
soft-boiled,2.704720629
soft-spoken,3.37008228
soft,3.180633171
softened,3.16533321
softly,3.199226974
soggy,2.015788213
soigne,2
solar,3.674620964
sold-out,1.694072686
sold,5
sole,2.855304502
