Word,ExpectedRate,avg
like royalty,4.487869089,4.487869089
like sin,1.908603793,1.908603793
like the devil,4,4
like thunder,4,4
like-minded,3,3
like,2.956977103,2.956977103
likeable,4.33403179,4.33403179
likely,2.482623714,2.587723633
likewise,2.996448694,2.996448694
lilting,5,5
limited,2.632606511,2.632606511
limitless,4.273743072,4.273743072
limp,2.020018928,2.020018928
limpid,2,2
linear,3,3
liquid,2.96370208,2.96370208
liquified,3.511014876,3.511014876
listed,4,4
listless,2.646377168,2.646377168
lite,3.615844594,3.615844594
literal,3.760391657,3.760391657
literally,2.223116572,2.223116572
literary,3.076172315,3.076172315
literate,4,4
lithuanian,4.485148584,4.485148584
little by little,5,5
little-known,4.868354462,4.868354462
little,3.299706785,3.24346804
live,3.569065294,2.284532647
liveable,4,4
lively,3.745586292,3.745586292
liver,3.584603169,3.584603169
livid,1.1240514,1.1240514
loaded down,2,2
loaded,2.631093939,2.631093939
loamy,5,5
local,3.443889781,3.443889781
localized,5,5
locally,3.58911181,3.58911181
located,4,4
lofty,3.082075633,3.082075633
logical,2.478009559,2.478009559
logically,1,1
logistic,3,3
logistical,3.519307285,3.519307285
lone,2.150816337,2.150816337
lonely,2.617764175,2.617764175
lonesome,4.838258202,4.838258202
long ago,3.265567894,3.265567894
long since,3.090528853,3.090528853
long-ago,4,4
long-lasting,3.350719146,3.350719146
long-legged,5,5
long-term,3.641556858,3.641556858
long-winded,2.486976142,2.486976142
long,2.679982858,2.60259138
longer,2.357287716,2.357287716
longingly,4.00494835,4.00494835
longish,3.252172869,3.252172869
longitudinally,5,5
longstanding,2.65837993,2.65837993
longtime,2.716548319,2.716548319
look-alike,4.320261498,4.320261498
loony,5,5
loopy,5,5
loose-fitting,4,4
loose,2.849958129,2.908867247
loosely,1.849007823,1.849007823
lopsided,2.665517914,2.665517914
lost,3.514338944,3.514338944
loud-mouthed,4.485148584,4.485148584
loud,2.777011527,2.734944639
loudly,2.500704938,2.500704938
lousy,1.646311918,1.646311918
louvered,2,2
lovable,4.320261498,4.320261498
loveable,4,4
loved,4,4
lovely,3.748462094,3.748462094
loverly,4,4
loving,4.738693521,4.738693521
lovingly,3.528074795,3.528074795
low-backed,4,4
low-budget,4.485148584,4.485148584
low-cal,3.555516952,3.555516952
low-ceilinged,4,4
low-class,3.350719146,3.350719146
low-cost,4.320261498,4.320261498
low-cut,3.674620964,3.674620964
low-grade,1.657077088,1.657077088
low-key,3.786139169,3.786139169
low-keyed,4.091367346,4.091367346
low-level,4.320261498,4.320261498
low-lying,4,4
low-priced,2.486976142,2.486976142
low,2.840988291,3.620521005
lowbrow,5,5
lowest,2.172299367,2.172299367
lowly,3.464668795,3.464668795
loyal,2.498569909,2.498569909
loyally,5,5
luckily,2.940594436,2.940594436
lucky,3.480737138,3.480737138
lucrative,2.486976142,2.486976142
ludicrous,1.736888643,1.736888643
ludicrously,2.165704301,2.165704301
lugubrious,1,1
lukewarm,2.075088591,2.075088591
luminescent,5,5
luminous,4,4
lumpy,1.743157205,1.743157205
lunatic,3.674620964,3.674620964
luscious,4.314737203,4.314737203
lusciously,5,5
lush,3.989349064,3.989349064
lustrous,5,5
lusty,4.320261498,4.320261498
luxe,3.674620964,3.674620964
luxuriant,4,4
luxurious,3.482967635,3.482967635
luxuriously,5,5
lying in wait,4,4
lyonnaise,4,4
lyrical,4.653333396,4.653333396
lyrically,1,1
m,3.760391657,3.760391657
macho,4,4
macrobiotic,4,4
mad,2.293457822,2.293457822
maddening,3,3
made-to-order,5,5
made-up,2.37337366,2.37337366
made,3.767609441,3.767609441
madly,3,3
magic,3.906889229,3.906889229
magical,4.313677537,4.313677537
magically,2.546706227,2.546706227
magnanimous,5,5
magnanimously,3,3
magnetic,3.132673958,3.132673958
magnificent,4.299571191,4.299571191
magnificently,4.747572868,4.747572868
maiden,1.756013692,1.756013692
main,2.698085977,2.698085977
mainly,2.733433761,2.733433761
majestic,3.754663642,3.754663642
majestically,5,5
major,2.592111682,2.592111682
makeshift,1.690949326,1.690949326
malay,2,2
malaysian,3.069048113,3.069048113
male,2.693511099,2.693511099
malnourished,4,4
malted,3.486742859,3.486742859
maltese,2.869111417,2.869111417
mammoth,3.829629521,3.829629521
man-made,3.519307285,3.519307285
man-sized,3.350719146,3.350719146
manageable,3.892300026,3.892300026
managerial,2.084115051,2.084115051
manchurian,1.479295647,1.479295647
mandatory,2.108829692,2.108829692
maniacal,4,4
manic,3.06701967,3.06701967
manifest,4,4
manifestly,3,3
manipulative,2,2
manly,3.098428164,3.308867725
mannered,4.248373262,4.248373262
mannerly,3,3
manual,2.792840092,2.792840092
manually,1.827987569,1.827987569
many a,2.867180977,2.867180977
many an,3.077629954,3.077629954
many,2.939093456,2.939093456
marbled,2.783242162,2.783242162
marginal,1.832856481,1.832856481
marginally,1.927016995,1.927016995
marine,3.709306688,3.709306688
marital,1.647519746,1.647519746
marked-up,3.350719146,3.350719146
marked,2.336464008,2.336464008
markedly,2.675029316,2.675029316
marketable,3.350719146,3.350719146
married,3.626802299,3.626802299
marvellous,4.012088317,4.012088317
marvellously,5,5
marvelous,4.044426062,4.044426062
marvelously,4.814726883,4.814726883
masculine,3.664595706,3.664595706
masonic,5,5
mass-produced,2.156555639,2.156555639
mass,2.266895189,2.266895189
massive,2.601513547,2.601513547
massively,1.96826412,1.96826412
masted,3,3
masterful,4.36500561,4.36500561
masterfully,4.41442437,4.41442437
masterly,5,5
matching,4.145422976,4.145422976
matchless,5,5
materially,3.098428164,3.098428164
matter-of-fact,2,2
mature,3.467604218,3.467604218
matured,4,4
maximal,4,4
maximum,3.248944655,3.248944655
maybe,2.597440995,2.597440995
meager,2.221727667,2.221727667
mealy,2.244684005,2.244684005
mean,2.574161148,2.574161148
meaningful,3.514327013,3.514327013
meaningfully,4.320261498,4.320261498
meaningless,1.927544929,1.927544929
meanly,2,2
meantime,3.098428164,3.098428164
meanwhile,1.844756957,1.844756957
measly,2.783242162,2.783242162
measurable,3.350719146,3.350719146
measurably,2.486976142,2.486976142
measured,3.458263366,3.458263366
meat-eating,4.485148584,4.485148584
meatless,3.546407569,3.546407569
meaty,3.561591339,3.561591339
mechanic,4,4
mechanical,2.093358424,2.093358424
meddlesome,3,3
median,1.479295647,1.479295647
medical,2.976845415,2.976845415
medically,2.486976142,2.486976142
medicinal,1.573953616,1.573953616
medieval,2.939314968,2.939314968
mediocre,1.890491817,1.890491817
meditative,4,4
mediterranean,3.214742071,3.214742071
medium-dry,1,1
medium-size,2.646377168,2.646377168
medium-sized,3.389298235,3.389298235
medium,2.495814096,2.495814096
meek,2.486976142,2.486976142
meekly,3,3
melancholy,4,4
mellifluous,5,5
mellow,3.537084675,3.537084675
melodic,4,4
melodious,5,5
meltable,3,3
melted,2.487647466,2.487647466
membranous,1,1
memorable,3.695751889,3.695751889
memorably,3.870391402,3.870391402
menacingly,4,4
mental,3.650300404,3.650300404
mentally,2.723601182,2.723601182
mercenary,1,1
mercifully,3.229581958,3.229581958
mere,3.204958563,3.204958563
merely,2.454498209,2.454498209
merited,5,5
merry,3.438957269,3.438957269
meshed,5,5
messily,5,5
messy,2.330662123,2.330662123
metallic,2.068939442,2.068939442
meteoric,4,4
methodical,3,3
meticulous,4.424095717,4.424095717
meticulously,4.520146772,4.520146772
metric,4.485148584,4.485148584
metropolitan,3.765539513,3.765539513
mexican,3.115094514,3.115094514
micro,2.37337366,2.37337366
microscopic,2.08099812,2.08099812
microscopically,3,3
mid-atlantic,4.28969758,4.28969758
mid,3.007303539,3.007303539
middle atlantic,4,4
middle eastern,3.323623518,3.323623518
middle-aged,1.946142167,1.946142167
middle-of-the-road,2.277240442,2.277240442
middle,2.88473115,2.88473115
middling,2.098003887,2.098003887
midget,2,2
midwestern,3.78064416,3.78064416
mightily,3.128550484,3.128550484
mighty,2.734690069,3.609919327
milanese,3.480100085,3.480100085
mild,3.160113828,3.160113828
mildly,2.756127163,2.756127163
militant,3.584603169,3.584603169
military,3.059276443,3.059276443
milky,2.831197406,2.831197406
milled,3,3
millionth,5,5
mind-altering,4.485148584,4.485148584
mind-blowing,3.538665712,3.538665712
mind-boggling,3.883704676,3.883704676
minded,3.512857754,3.512857754
mindful,3.965478517,3.965478517
mindfully,4.485148584,4.485148584
mindless,2.229538678,2.229538678
mini,3.085166587,3.085166587
miniature,2.508200604,2.508200604
minimal,2.41274991,2.41274991
minimalist,3.284248225,3.284248225
minimally,2.542658374,2.542658374
minimum,2.76522529,2.76522529
miniscule,1.876036082,1.876036082
minor,3.808354284,3.808354284
minty,3.188734292,3.188734292
minuscule,1.808274537,1.808274537
minute,2.73042262,2.73042262
minutely,3,3
miraculous,4.790322626,4.790322626
miraculously,1.803351074,1.803351074
miscellaneous,3.760391657,3.760391657
miserable,1.703786956,1.703786956
miserably,1.880241989,1.880241989
miserly,1.699448174,1.699448174
misfortunate,4,4
misguided,2.232124762,2.232124762
misleading,2.123216111,2.123216111
misleadingly,3,3
mismatched,4,4
misshapen,5,5
missing,2.730507663,2.730507663
missionary,4,4
mistaken,2.789941105,2.789941105
mistakenly,2.843126261,2.843126261
misty,4,4
mixed-up,2.840911793,2.840911793
mixed,2.905777333,2.905777333
mobile,2.975793451,2.975793451
mock,2.668116519,2.668116519
mockingly,5,5
mod,2.698129085,2.698129085
moderate-size,4,4
moderate-sized,2.646377168,2.646377168
moderate,3.457184459,3.457184459
moderately,3.481396273,3.481396273
modern,3.733132401,3.733132401
moderne,4.008921972,4.008921972
modernistic,3.27743112,3.27743112
modernized,4.824915865,4.824915865
modest,3.295151659,3.295151659
modestly,3.895449988,3.895449988
modifiable,4,4
modulated,3,3
moist,3.707267888,3.707267888
moistly,5,5
molded,2.979028708,2.979028708
moldy,2.402718968,2.402718968
molecular,3.610440496,3.610440496
molten,3.448547144,3.448547144
momentarily,1.490216498,1.490216498
momentary,3.264294949,3.264294949
momentous,4.33403179,4.33403179
monetary,2.37337366,2.37337366
moneyed,2,2
mongolian,3.51672135,3.51672135
monied,4.653333396,4.653333396
monochromatic,3.447589599,3.447589599
monosyllabic,5,5
monotone,3,3
monotonous,2.714566673,2.714566673
monstrous,2.197398671,2.197398671
monstrously,4,4
monthly,4.019811074,4.194677222
monumental,3.128550484,3.128550484
moody,2.269902657,2.269902657
moorish,4.385826837,4.385826837
moral,2.655935529,2.655935529
morally,1.312145792,1.312145792
moravian,5,5
morbid,3,3
more and more,3.000318353,3.000318353
more often than not,2.900638261,2.900638261
more or less,3.138493602,3.138493602
more than,2.957882291,2.957882291
more,2.919152712,2.977010525
moreover,2.325192246,2.325192246
moroccan,3.074213484,3.074213484
morose,3,3
mortal,5,5
mortuary,1.312145792,1.312145792
mosaic,3.458263366,3.458263366
moss green,4,4
mossy,1.312145792,1.312145792
most especially,3.05559606,3.05559606
most importantly,3.801153371,3.801153371
most,2.921250622,3.090497751
mostly,2.650944279,2.650944279
motherless,4,4
motivated,1.963903494,1.963903494
motivational,5,5
mouldy,4,4
mountainous,4,4
mousy,4,4
mouth-watering,4.510935815,4.510935815
movable,1.973136076,1.973136076
moveable,4.320261498,4.320261498
much as,3.149818856,3.149818856
much,2.786814245,2.797169431
mucky,1.218188174,1.218188174
muddy,2.321328894,2.321328894
muggy,1.827987569,1.827987569
multi-color,3,3
multi-colored,3.674620964,3.674620964
multi-ethnic,4.485148584,4.485148584
multicolor,4,4
multicolored,3,3
multicoloured,5,5
multiethnic,3.350719146,3.350719146
multifaceted,5,5
multilevel,4,4
multilingual,4,4
multiple,2.861828551,2.861828551
multiplex,5,5
multistory,4,4
mundane,2.408527718,2.408527718
municipal,1.941995344,1.941995344
murky,1.361546844,1.361546844
muscular,5,5
mushy,2.056160346,2.056160346
musical,2.923223052,2.923223052
musically,5,5
musky,3,3
mussy,2,2
must,4.008921972,4.008921972
musty,1.838847461,1.838847461
mute,4,4
muted,3.781888034,3.781888034
mutual,4.251682099,4.251682099
mutually exclusive,5,5
mutually,4.485148584,4.485148584
myopic,3,3
myriad,2.746784589,2.746784589
mysterious,2.850117756,2.850117756
mysteriously,3.236357476,3.236357476
mystical,5,5
mystified,2,2
mystifying,1.218188174,1.218188174
nagging,4.171821729,4.171821729
naive,2.027238702,2.027238702
naively,2.486976142,2.486976142
naked,3.364926926,3.364926926
namby-pamby,4,4
nameless,5,5
namely,3.098660871,3.098660871
narrative,2,2
narrow,2.808317637,2.808317637
narrowly,3.8658939,3.8658939
nasal,1.499150184,1.499150184
nastily,2.698129085,2.698129085
nasty,1.773519117,1.773519117
national,3.324952375,3.324952375
nationalist,4,4
nationally,3.653080576,3.653080576
nationwide,3.247357611,4.123678806
native american,4.628534762,4.628534762
native,3.403404972,3.403404972
nattily,5,5
natty,5,5
natural,3.607529786,3.607529786
naturally occurring,2,2
naturally,2.869527839,2.869527839
naughty,3.211944461,3.211944461
nauseating,4,4
nautical,3.286921973,3.286921973
naval,5,5
navigable,4.485148584,4.485148584
nay,3,3
neanderthal,5,5
neapolitan,1.701557047,1.701557047
near,3.700340652,3.330666279
nearby,2.730816263,2.821499423
nearly,2.372851001,2.372851001
neat,3.566527533,3.566527533
neatly,3.183409104,3.183409104
nebulous,3.350719146,3.350719146
necessarily,3.153357263,3.153357263
necessary,3.019409572,3.019409572
neck and neck,4.485148584,4.485148584
needed,2.500940939,2.500940939
needful,4,4
needless,1.999056904,1.999056904
needlessly,2.401956543,2.401956543
needy,3.128550484,3.128550484
negative,3.377908047,3.377908047
negatively,2.595355882,2.595355882
neglectful,2.155286627,2.155286627
negligent,2.114584653,2.114584653
negligently,3,3
negligible,2.816501377,2.816501377
negotiable,1,1
neighboring,3,3
neighborly,3.096780109,3.096780109
nepalese,4,4
nerve-wracking,3,3
nervous,3.105407899,3.105407899
nervously,1.901510274,1.901510274
nervy,3.212649741,3.212649741
nestled,4.320261498,4.320261498
net,2.731773653,2.731773653
netted,2,2
neurotic,4,4
neutral,3.416912237,3.416912237
never again,1.319206691,1.319206691
never-ending,2.388242365,2.388242365
never,2.484820104,2.484820104
nevertheless,3.14098961,3.14098961
new,3.250768885,3.250768885
newborn,2.171482605,2.171482605
newfound,5,5
newly,3.166587659,3.166587659
newsworthy,5,5
next door,2.630820578,2.630820578
next-to-last,4,4
next,3.11960019,3.495247893
nicaraguan,4,4
nice,3.320071931,3.320071931
nicely,3.441527936,3.441527936
nifty,2.616436935,2.616436935
nigh,4.320261498,4.320261498
nightly,3.411231858,3.912658216
nightmarish,3.674620964,3.674620964
nimble,4,4
nine times,3.760391657,3.760391657
nineteen,4,4
ninety-two,5,5
ninth,4.849711018,4.849711018
nippy,5,5
no doubt,3.371980231,3.371980231
no end,1.870393406,1.870393406
no longer,2.318825082,2.318825082
no matter what happens,3,3
no matter,3.251867576,3.251867576
no more,2.022640539,2.022640539
no-frills,3.384812433,3.384812433
no-nonsense,2.581335851,2.581335851
no,2.288684739,2.288684739
noble,4.171821729,4.171821729
noiseless,5,5
noisily,2.583124681,2.583124681
noisome,4,4
noisy,2.93717271,2.93717271
nomadic,4,4
nominal,2.772132746,2.772132746
nominally,2.591805836,2.591805836
non-negotiable,2,2
non-white,4,4
non,4,4
nonalcoholic,2.665517914,2.665517914
nonchalant,2.144820994,2.144820994
nondescript,2.312920745,2.312920745
nonessential,5,5
nonetheless,3.306172253,3.306172253
nonexistent,1.859136261,1.859136261
nonfat,2.486976142,2.486976142
noninvasive,4,4
nonprofessional,2,2
nonprofit,3,3
nonsense,2.733040801,2.733040801
nonsensical,2.955961795,2.955961795
nonstop,3.244072443,3.244072443
nontraditional,4.005811048,4.005811048
nonverbal,3,3
nordic,4,4
normal,2.906841327,2.906841327
normally,2.85342002,2.85342002
north african,3.352229552,3.352229552
north american,3.72457579,3.72457579
north-central,4,4
north,3.424393727,3.430894539
northeastern,1.517714218,1.517714218
northern,4.189129686,4.189129686
northwest,4.172951894,4.172951894
northwestern,4.485148584,4.485148584
norwegian,3.322036496,3.322036496
nosed,4.485148584,4.485148584
nosey,4,4
nostalgic,3.323077862,3.323077862
nosy,2.020231544,2.020231544
not bad,2.71341449,2.71341449
not intrusive,4.340391489,4.340391489
not surprised,3.313253413,3.313253413
not to mention,2.952010154,2.952010154
not,2.513146059,2.513146059
notable,3.209491717,3.209491717
notably,3.202238083,3.202238083
noted,4,4
noteworthy,2.889535597,2.889535597
noticeable,3.034619264,3.034619264
noticeably,2.961403328,2.961403328
noticed,2.063571802,2.063571802
notorious,3.231961045,3.231961045
notoriously,3.662834893,3.662834893
notwithstanding,5,5
nourished,4,4
nourishing,3.760391657,3.760391657
novel,3.491101773,3.491101773
now and again,3.633042328,3.633042328
now and then,3.892592058,3.892592058
now now,3.85518065,3.85518065
now,3.044668511,3.044668511
nowadays,3.954030227,3.954030227
nowhere,2.202555872,2.202555872
noxiously,5,5
nuclear,2,2
nude,2.226776317,2.226776317
numb,3.674620964,3.674620964
numbing,5,5
numerable,4,4
numerous,2.814476585,2.814476585
numinous,5,5
nutrient,3,3
nutritional,3.646345062,3.646345062
nutritionally,2.955961795,2.955961795
nutritious,4.004308689,4.004308689
nutty,3.868372061,3.868372061
o'clock,2.424587804,2.424587804
o.k.,2.254090731,2.209897516
oafish,4,4
obediently,5,5
obese,3.760391657,3.760391657
objectionable,3.929525923,3.929525923
objectionably,3,3
objective,3.618392946,3.618392946
objectively,3.405740792,3.405740792
obligated,3.405740792,3.405740792
obligatory,2.334921733,2.334921733
obliged,4,4
obliging,3.944822043,3.944822043
obligingly,3.810376789,3.810376789
oblique,4,4
oblivious,1.98007008,1.98007008
oblong,3.212649741,3.212649741
obnoxious,2.294339051,2.294339051
obnoxiously,2.872775989,2.872775989
obscene,2.191484323,2.191484323
obscenely,3.015340521,3.015340521
obscure,2.94746037,2.94746037
obsequious,3.712178132,3.712178132
observant,3.756737949,3.756737949
observed,3.584603169,3.584603169
obsessive,3.171469642,3.171469642
obsessively,5,5
obsolete,2.37337366,2.37337366
obstructive,4,4
obtainable,4.485148584,4.485148584
obtrusive,3.953314994,3.953314994
obtrusively,4.239024441,4.239024441
obvious,2.478689134,2.478689134
obviously,2.387781868,2.387781868
occasional,3.295275733,3.295275733
occasionally,3.090876773,3.090876773
occupational,2,2
occupied,2.213259878,2.213259878
oceanic,4,4
odd,2.664739639,2.664739639
oddish,3,3
oddly,2.60358808,2.60358808
of a sudden,3.261830845,3.261830845
of age,3.727308599,3.727308599
of all time,4.577460315,4.577460315
of course,3.418941116,3.418941116
of each person,3.350719146,3.350719146
of import,3.920822985,3.920822985
of late,2.935611699,2.935611699
of necessity,3.152582002,3.152582002
of the essence,4.485148584,4.485148584
off and on,3.329064452,3.329064452
off guard,2.199617586,2.199617586
off the beaten track,4.010960214,4.010960214
off the cuff,4.435826928,4.435826928
off the hook,4.203855084,4.203855084
off the record,2,2
off-and-on,2,2
off-color,2.646377168,2.646377168
off-guard,5,5
off-key,1.499150184,1.499150184
off-limits,4,4
off-putting,2.753848535,2.753848535
off-site,4,4
off-street,4,4
off-the-wall,5,5
off-white,3.843106601,3.843106601
off,2.517883866,2.518823802
offbeat,4.096885024,4.096885024
offended,1.905093848,1.905093848
offensive,1.992477714,1.992477714
offensively,2.460638053,2.460638053
offhand,2.758794277,2.758794277
official,3.981572306,3.981572306
officially,3.692686677,3.692686677
officious,3.354864946,3.354864946
offish,3.380779364,3.380779364
offshore,3.519307285,3.519307285
often,3.625119531,3.625119531
oily,3.038122205,3.038122205
ok,2.290811097,2.301645293
okay,2.385805789,2.385805789
old-fashioned,3.558013141,3.558013141
old-line,4,4
old-time,4.194832932,4.194832932
old-world,3.365242842,3.365242842
old,3.043210066,3.043210066
olde worlde,4,4
olden,3.511525939,3.511525939
older,3.010345482,3.010345482
oldish,3.350719146,3.350719146
olive,2.870007343,2.870007343
olympian,3,3
olympic,3.854841348,3.854841348
ominous,2.646377168,2.646377168
omnipresent,3.573851931,3.573851931
omnivorous,4.738693521,4.738693521
on a regular basis,3.705336697,3.705336697
on air,4.188412577,4.188412577
on and off,3.05716667,3.05716667
on average,2.662983943,2.662983943
on base,2.604352383,2.604352383
on board,3.473170379,3.473170379
on earth,2.525371402,2.525371402
on fire,2.622374451,2.622374451
on hand,3.281534172,3.281534172
on it,2.635563846,2.635563846
on occasion,3.257945098,3.257945098
on one hand,2.374701136,2.374701136
on paper,2.020173917,2.020173917
on purpose,2.377342805,2.377342805
on request,2.998722531,2.998722531
on tap,3.488794331,3.488794331
on that point,3.076172315,3.076172315
on that,2.790216278,2.790216278
on the average,2.319957117,2.319957117
on the button,3.674620964,3.674620964
on the contrary,2.643315814,2.643315814
on the dot,3.605406044,3.605406044
on the face of it,3,3
on the fence,3.883533821,3.883533821
on the fly,4.485148584,4.485148584
on the go,3.282974243,3.282974243
on the job,3.273164333,3.273164333
on the loose,4,4
on the nose,4.585657438,4.585657438
on the one hand,2.42019635,2.42019635
on the other hand,2.793104966,2.793104966
on the side,2.748167554,2.748167554
on the spot,3.888532141,3.888532141
on the spur of the moment,4.559524663,4.559524663
on the table,2.492477948,2.492477948
on the way,2.602282779,2.602282779
on the whole,2.824764333,2.824764333
on the wing,4,4
on time,2.716957785,2.716957785
on trial,5,5
on-going,3.680705601,3.680705601
on-line,3.319149562,3.319149562
on-site,3.935224607,3.935224607
on-street,4.485148584,4.485148584
on-the-job,5,5
on-the-spot,4.610972634,4.610972634
on,2.718457736,2.718457736
once again,3.878220668,3.878220668
once and for all,2,2
once in a while,3.440024137,3.440024137
once more,2.886571865,2.886571865
once,2.864100262,2.864100262
one after another,2.332213367,2.332213367
one and only,2.644565953,2.644565953
one at a time,2.687925326,2.687925326
one by one,1.926286951,1.926286951
one hundred,2.399703134,2.399703134
one thousand,5,5
one time,2.700427079,2.700427079
one-dimensional,2.008257497,2.008257497
one-horse,4,4
one-man,3.519307285,3.519307285
one-on-one,4.107868423,4.107868423
one-piece,2,2
one-sided,2,2
one-time,2.639099758,2.639099758
one-way,4,4
one-year-old,5,5
one-year,4.462563597,4.462563597
one,3.674620964,3.674620964
onerous,5,5
ongoing,3.313871867,3.313871867
online,2.762246229,2.762246229
only if,2.724827376,2.724827376
only too,2.390847274,2.390847274
only when,2.174587095,2.174587095
only,3.183796351,2.919028726
oozy,4,4
opaque,1.797641566,1.797641566
open-air,3.900930701,3.900930701
open-minded,4.146093012,4.146093012
open-plan,4.485148584,4.485148584
open,2.972515857,2.972515857
opening,4,4
openly,3.116149399,3.116149399
operable,4,4
operatic,2.136759764,2.136759764
operational,2.216636397,2.216636397
operationally,1.502208385,1.502208385
operative,3.301062003,3.301062003
opinionated,2.967776365,2.967776365
opportune,4,4
opposing,3,3
opposite,2.623576285,2.623576285
oppressive,3.237831837,3.237831837
oppressively,2.067016251,2.067016251
optic,5,5
optimal,2.977695598,2.977695598
optimally,3.290112258,3.290112258
optimistic,2.161493468,2.161493468
optimistically,1.218188174,1.218188174
optimum,3.320530176,3.320530176
optional,3.228762897,3.228762897
optionally,5,5
opulent,3.320215769,3.320215769
opulently,5,5
or else,3.042456173,3.042456173
or so,2.728565589,2.728565589
oral,4.007038069,4.007038069
orange,2.994215611,2.994215611
ordered,2.509222293,2.509222293
orderly,4.07521716,4.07521716
ordinarily,3.222744045,3.222744045
ordinary,2.43867875,2.43867875
organic,3.773089889,3.773089889
organically,4.189510839,4.189510839
organised,4.653333396,4.653333396
organizational,3.301740555,3.301740555
organizationally,4,4
organized,2.183266768,2.183266768
oriental,2.893589951,2.893589951
oriented,3.384812433,3.384812433
original,3.218977903,3.218977903
originally,3.04351955,3.04351955
ornamental,4,4
ornate,4.202782275,4.202782275
ornery,2.955961795,2.955961795
orthodox,3.674620964,3.674620964
oscillating,2,2
ostensibly,2.444214104,2.444214104
ostentatious,3.163203804,3.163203804
ostentatiously,4,4
other than,3.036317431,3.036317431
other,2.721493739,2.721493739
otherwise,3.216550683,3.216550683
out front,3.155767682,3.155767682
out loud,2.906439761,2.906439761
out of doors,3.760391657,3.760391657
out of hand,3.203459993,3.203459993
out of place,3.083526095,3.083526095
out of print,2,2
out of reach,4.107176495,4.107176495
out of sight,2.986249916,2.986249916
out of stock,2.199201756,2.199201756
out of the blue,3.644466467,3.644466467
out of the question,2.319213189,2.319213189
out of the way,3.363393757,3.363393757
out of view,1.701557047,1.701557047
out of whack,1.580061202,1.580061202
out of work,4.341240458,4.341240458
out of,2.822954488,2.822954488
out to,2.746628226,2.746628226
out-of-date,3.350719146,3.350719146
out-of-door,4,4
out-of-the-way,3.259740335,3.259740335
out-of-town,3.66822832,3.66822832
out,2.837568745,2.715367728
outdated,2.08361732,2.08361732
outdoor,3.406553972,3.406553972
outdoorsy,5,5
outer,2.869949819,2.869949819
outgoing,3.906734031,3.906734031
outlandish,3.77012857,3.77012857
outlandishly,1.752975576,1.752975576
outlying,2.698129085,2.698129085
outmost,5,5
outraged,1.156867673,1.156867673
outrageous,2.397080313,2.397080313
outrageously,2.508649556,2.508649556
outre,5,5
outright,1.567128738,1.99363988
outside,3.125051655,3.141713844
outsize,3,3
outsized,1.456867144,1.456867144
outspoken,2,2
outstanding,4.230473826,4.230473826
outstandingly,3.935739913,3.935739913
outstretched,2,2
outward,2.011728148,3.505864074
outwardly,2,2
oval,3.718662185,3.718662185
ovarian,5,5
over again,3.494182334,3.494182334
over and over again,3.445064917,3.445064917
over and over,3.203299122,3.203299122
over here,3.641556858,3.641556858
over-the-hill,4.653333396,4.653333396
over-the-top,3.417212334,3.417212334
over,2.066126666,2.227305359
overabundant,1.844828959,1.844828959
overactive,2,2
overall,3.082064675,3.082064675
overbearing,3.943880737,3.943880737
overbearingly,3.71381068,3.71381068
overblown,2.931373141,2.931373141
overboard,3.799993344,3.799993344
overburdened,2.508821559,2.508821559
overcast,4.693396285,4.693396285
overconfident,4.485148584,4.485148584
overdressed,2.339772022,2.339772022
overdue,2.961103534,2.961103534
overeager,3.630963059,3.630963059
overfamiliar,4.485148584,4.485148584
overfed,5,5
overgenerous,4,4
overgrown,3.350719146,3.350719146
overhead,2.755586184,3.197262992
overjoyed,5,5
overloaded,2.771067444,2.771067444
overly,2.835452391,2.835452391
overlying,4,4
overnight,3.730930695,3.652012294
overpowering,3.138644173,3.138644173
overpoweringly,2.783242162,2.783242162
overpriced,2.216745668,2.216745668
overripe,2.229538678,2.229538678
overseas,3.304424376,3.043301679
oversensitive,3.350719146,3.350719146
oversize,2.984788406,2.984788406
oversized,2.827626877,2.827626877
oversolicitous,3.098428164,3.098428164
overstrung,5,5
overstuffed,3.312600477,3.312600477
overt,2.018466998,2.018466998
overtime,1.914217644,1.914217644
overtly,2.799902615,2.799902615
overweight,3.088105582,3.088105582
overwhelming,3.205905767,3.205905767
overwhelmingly,2.604580444,2.604580444
overwrought,2.395303111,2.395303111
overzealous,3.718662185,3.718662185
owing,5,5
own,3.12242371,3.12242371
p.m.,2.533267463,2.533267463
pacific,3.481620945,3.481620945
packaged,2,2
packed,2.969405339,2.969405339
padded,2.218303023,2.218303023
paid,1.218188174,1.218188174
pained,3.079742639,3.079742639
painful,2.118421656,2.118421656
painfully,2.011259593,2.011259593
painless,2.907529096,2.907529096
painstakingly,3.712617282,3.712617282
paired,4.485148584,4.485148584
palatable,2.595441357,2.595441357
palatably,4.485148584,4.485148584
palatial,5,5
pale,2.201784333,2.201784333
pallid,2.874343425,2.874343425
palpable,2.632215236,2.632215236
paltry,1.962607722,1.962607722
pampering,3.350719146,3.350719146
panamanian,5,5
pancake-like,4,4
paneled,2.032522287,2.032522287
panoramic,4.170533963,4.170533963
paper thin,1.93196672,1.93196672
par excellence,4.560298847,4.560298847
parabolic,4,4
paradoxically,3,3
parallel,3.579955028,3.579955028
paramount,4.262152967,4.262152967
paranoid,4,4
paranormal,4,4
parceled out,2,2
parched,2.646377168,2.646377168
parental,1.956406686,1.956406686
