,Unnamed: 0.1,Word,ExpectedRate
118,590,abstruse/a,3.88939077465
119,595,absurd/a,2.32267326695
120,600,absurdly/r,2.50366294781
121,605,abundant/a,2.67024930274
122,610,abundantly/r,2.10704196053
123,615,abused/a,2.94312254937
124,620,abusive/a,2.09713048163
125,625,abuzz/a,4.0
126,630,abysmal/a,1.78624360766
127,635,abysmally/r,1.46640308389
128,640,abyssal/a,5.0
129,645,academic/a,2.67917895571
130,650,academically/r,2.30839122646
131,655,accelerated/a,2.62848026832
132,660,acceleratory/a,4.0
133,665,accented/a,3.18940892812
134,670,acceptable/a,2.51676672911
135,675,acceptably/r,1.93163311095
136,680,accepted/a,4.23918399439
137,685,accessible/a,3.57037619886
138,690,accessory/a,2.58354261067
139,695,accident-prone/a,3.64661344619
140,700,accidental/a,3.01792286715
141,705,accidentally/r,2.70702980404
142,710,accompanying/a,1.0
143,715,accomplished/a,3.06349074086
144,720,accordingly/r,3.21727704417
145,725,accountable/a,2.7642241155
146,730,accredited/a,2.0
147,735,accurate/a,3.08451886637
148,740,accurately/r,2.844992998
149,745,accursed/a,2.0
150,750,accusatory/a,1.72696689232
151,755,accustomed/a,3.1394692196
152,760,acerbic/a,3.83795638074
153,765,achievable/a,3.97122534766
154,770,acid/a,2.58354261067
155,775,acidic/a,2.29156425984
156,780,acknowledgeable/a,5.0
157,785,acknowledged/a,2.64758633625
158,790,acquisitive/a,4.0
159,795,acrid/a,2.0
160,800,acrobatic/a,1.0
161,805,acrophobic/a,3.0
162,810,across the board/r,2.47801611732
163,815,across the country/r,2.89601229796
164,820,across the nation/r,2.00473404257
165,825,across/r,4.0
166,830,acting/a,2.24553037605
167,835,actionable/a,1.0
168,840,active/a,3.01410336784
169,845,actively/r,2.5738033112
170,850,activist/a,5.0
171,855,actual/a,2.5168920681
172,860,actually/r,2.77432338793
173,865,acute/a,3.01054000042
174,870,acutely/r,3.21726760151
175,875,ad hoc/a,3.54123448058
176,880,ad hoc/r,3.54123448058
177,885,ad hominem/a,1.0
178,890,ad infinitum/r,1.96870384383
179,895,ad lib/r,2.24173378669
180,900,ad libitum/r,1.0
181,905,ad nauseam/r,1.79698680876
182,910,ad val/r,2.84908303522
183,915,adamant/a,2.71448761779
184,920,adamantine/a,5.0
185,925,adamantly/r,3.77901487453
186,930,adaptable/a,3.67927482675
187,935,adaptive/a,4.0
188,940,addicted/a,4.0
189,945,addictive/a,3.50043105858
190,950,additional/a,3.07645756259
191,955,additionally/r,2.60308310709
192,960,additive/a,3.66837714753
193,965,addled/a,3.54123448058
194,970,adenoidal/a,3.0
195,975,adept/a,3.02833138418
196,980,adequate to/a,3.23733458147
197,985,adequate/a,2.59945088024
198,990,adequately/r,2.51176860467
199,995,adherent/a,1.46640308389
200,1000,adhesive/a,4.0
201,1005,adjacent/a,3.44383222174
202,1010,adjective/a,2.20894737388
203,1015,adjusted/a,2.55498691407
204,1020,administrative/a,4.38603467358
205,1025,admirable/a,2.77982533802
206,1030,admirably/r,2.66300174902
207,1035,admiringly/r,4.0
208,1040,admittedly/r,2.71393036404
209,1045,adolescent/a,2.71341135632
210,1050,adoptable/a,5.0
211,1055,adopted/a,4.0
212,1060,adoptive/a,2.97453704177
213,1065,adorable/a,3.11754490606
214,1070,adorably/r,2.68049247193
215,1075,adored/a,2.68101217756
216,1080,adoring/a,3.26535723346
217,1085,adoringly/r,2.32219727486
218,1090,adrenal/a,5.0
219,1095,adrift/a,3.33630297514
220,1100,adroit/a,3.39505771671
221,1105,adroitly/r,3.88939077465
222,1110,adult/a,3.04252128852
223,1115,adulterous/a,2.14142552074
224,1120,advanced/a,2.89436957174
225,1125,advantageous/a,3.16436611341
226,1130,adventuresome/a,3.17380771688
227,1135,adventuristic/a,5.0
228,1140,adventurous/a,3.57163255664
229,1145,adverbial/a,2.0
230,1150,adverbially/r,2.0
231,1155,adverse/a,2.83888215868
232,1160,adversely/r,3.55998089721
233,1165,advertently/r,4.0
234,1170,advertised/a,2.53581464094
235,1175,advisable/a,2.40533622564
236,1180,advisory/a,3.22782575331
237,1185,aerial/a,2.69732292234
238,1190,aerobic/a,5.0
239,1195,aeronautical/a,3.37110437324
240,1200,aesthetic/a,2.83622788985
241,1205,aesthetical/a,3.0
242,1210,aesthetically/r,2.84822459875
243,1215,afar/r,2.56711423534
244,1220,affable/a,3.22782575331
245,1225,affected/a,2.95240777539
246,1230,affectionate/a,2.95159406821
247,1235,affectionately/r,3.32609991586
248,1240,affective/a,4.18487381199
249,1245,affiliated/a,3.0
250,1250,affirmative/a,3.81837546358
251,1255,affirmatively/r,1.0
252,1260,affluent/a,3.18830262006
253,1265,affordable/a,4.55703465568
254,1270,afghan/a,3.76615583547
255,1275,afghani/a,3.37426709731
256,1280,afield/r,1.7539967135
257,1285,aflame/a,1.0
258,1290,afoot/r,2.63023794477
259,1295,aforementioned/a,2.24318112341
260,1300,aforesaid/a,2.0
261,1305,afraid/a,3.00806756546
262,1310,african-american/a,3.0293413609
263,1315,african/a,3.35036903363
264,1320,after a fashion/r,2.0
265,1325,after all/r,2.63836741865
266,1330,after hours/r,2.58354261067
267,1335,after-school/a,1.96870384383
268,1340,after/a,5.0
269,1345,after/r,2.64439966591
270,1350,afterward/r,2.93923953462
271,1355,afterwards/r,2.97446091305
272,1360,again and again/r,3.85107426013
273,1365,again/r,3.07204800357
274,1370,against the clock/r,5.0
275,1375,against the wind/r,4.38603467358
276,1380,against time/r,3.74375783946
277,1385,agape/a,5.0
278,1390,age-old/a,2.87166176524
279,1395,ageing/a,2.15789641979
280,1400,ageless/a,3.57804866912
281,1405,aggravating/a,2.21080231165
282,1410,aggravatingly/r,2.29218061909
283,1415,aggregate/a,2.0
284,1420,aggressive/a,2.97492202133
285,1425,aggressively/r,2.2183992208
286,1430,aghast/a,2.81868871581
287,1435,agile/a,2.96284243619
288,1440,agitating/a,1.46640308389
289,1445,agnostic/a,3.44310446655
290,1450,ago/r,3.18140210785
291,1455,agog/a,3.0
292,1460,agonising/a,3.67927482675
293,1465,agonized/a,3.54123448058
294,1470,agonizing/a,2.37990440371
295,1475,agonizingly/r,2.08681379791
296,1480,agoraphobic/a,2.04103168815
297,1485,agrarian/a,1.7539967135
298,1490,agreeable/a,2.70622065517
299,1495,agreeably/r,3.75345810224
300,1500,agreed upon/a,2.34404331701
301,1505,agricultural/a,2.73564602414
302,1510,aground/a,3.0
303,1515,ahead of the game/r,3.54132184315
304,1520,ahead of time/r,2.89159609197
305,1525,ahead/r,2.72657050031
306,1530,ahistorical/a,2.0
307,1535,ailing/a,2.29218061909
308,1540,aimless/a,2.19926618081
309,1545,aimlessly/r,2.43096998724
310,1550,air sick/a,2.0
311,1555,air-conditioned/a,3.0
312,1560,air-tight/a,4.29536327026
313,1565,airborne/a,5.0
314,1570,airheaded/a,4.0
315,1575,airless/a,4.38603467358
316,1580,airtight/a,2.0
317,1585,airy/a,2.8401543713
318,1590,ajar/a,5.0
319,1595,akin/a,2.76767207988
320,1600,al dente/a,3.0
321,1605,alarmed/a,1.69715550582
322,1610,alarming/a,2.47743941707
323,1615,alarmingly/r,2.73317362008
324,1620,alaskan/a,4.38603467358
325,1625,alchemical/a,4.04182769766
326,1630,alcoholic/a,2.85470436902
327,1635,aleatory/a,5.0
328,1640,alert/a,2.37037365687
329,1645,alertly/r,1.0
330,1650,alien/a,2.71700322672
331,1655,alienating/a,2.98777154378
332,1660,alike/r,3.10760573477
333,1665,alive/a,3.23158724931
334,1670,all along/r,2.86662009772
335,1675,all at once/r,3.64785360991
336,1680,all day long/r,3.80428566878
337,1685,all important/a,2.87014849902
338,1690,all in all/r,3.10489301944
339,1695,all in/a,3.123187909
340,1700,all of a sudden/r,2.6930017625
341,1705,all over/a,2.84329818053
342,1710,all over/r,2.84329818053
343,1715,all right/a,2.64456832508
344,1720,all right/r,2.64456832508
345,1725,all the same/r,3.07336870701
346,1730,all the time/r,2.98714016404
347,1735,all the way/r,2.71680481719
348,1740,all together/r,3.05650036882
349,1745,all told/r,3.06445687817
350,1750,all too/r,2.64969316079
351,1755,all-around/a,3.2701402814
352,1760,all-encompassing/a,3.16061859498
353,1765,all-important/a,3.26032543543
354,1770,all-inclusive/a,3.67927482675
355,1775,all-knowing/a,1.50729973321
356,1780,all-night/a,2.77329187314
357,1785,all-or-nothing/a,5.0
358,1790,all-out/a,3.77901487453
359,1795,all-powerful/a,2.41585204241
360,1800,all-purpose/a,5.0
361,1805,all-round/a,2.918209068
362,1810,all-time/a,4.55223629844
363,1815,all/a,3.7150934173
364,1820,all/r,2.76146268405
365,1825,alleged/a,2.40644416459
366,1830,allegedly/r,2.29793456071
367,1835,allegoric/a,4.38603467358
368,1840,allegorical/a,2.81630659297
369,1845,allegorically/r,3.61957429924
370,1850,allelic/a,5.0
371,1855,allergic/a,2.20938857336
372,1860,alliterative/a,3.37110437324
373,1865,allotted/a,2.870968241
374,1870,allowable/a,2.55498691407
375,1875,alluring/a,3.01184341059
376,1880,allusive/a,3.32609991586
377,1885,almighty/a,2.26533216044
378,1890,almond-scented/a,2.0
379,1895,almost/r,2.89753796941
380,1900,aloft/r,4.55703465568
381,1905,alone/a,2.71835095647
382,1910,alone/r,2.9027006499
383,1915,along/r,2.81053321332
384,1920,aloof/a,3.00080362751
385,1925,aloof/r,3.85192371615
386,1930,aloud/r,3.17590882699
387,1935,alphabetical/a,5.0
388,1940,already/r,2.87650989254
389,1945,alright/a,2.39319896354
390,1950,alright/r,2.4903545218
391,1955,also known as/r,3.41543842199
392,1960,also/r,3.05159208031
393,1965,alterable/a,3.0
394,1970,altered/a,2.98218223442
395,1975,alternate/a,2.98091259182
396,1980,alternately/r,2.75982781788
397,1985,alternative/a,3.13513763333
398,1990,alternatively/r,2.36903585343
399,1995,altogether/r,2.75457414777
400,2000,altruistic/a,2.81453871019
401,2005,altruistically/r,5.0
402,2010,always/r,3.25447620802
403,2015,amateur/a,2.06419444977
404,2020,amateurish/a,1.84648567964
405,2025,amateurishly/r,1.46640308389
406,2030,amazing/a,4.00966018068
407,2035,amazingly/r,3.48532252942
408,2040,amber/a,2.0
409,2045,ambient/a,5.0
410,2050,ambiguous/a,2.93524456182
411,2055,ambiguously/r,2.50531950221
412,2060,ambitionless/a,1.0
413,2065,ambitious/a,3.03864118359
414,2070,ambitiously/r,3.37110437324
415,2075,ambivalent/a,2.86899502769
416,2080,ambulatory/a,5.0
417,2085,amenable/a,2.98404159605
418,2090,american/a,3.13652923797
419,2095,amiable/a,2.63907725874
420,2100,amiably/r,3.0
421,2105,amicable/a,2.55498691407
422,2110,amicably/r,3.37110437324
423,2115,amino/a,4.0
424,2120,amiss/a,2.87656244076
425,2125,amnesiac/a,1.0
426,2130,amniotic/a,2.32825972719
427,2135,amok/r,3.17043328611
428,2140,amorous/a,3.13901107596
429,2145,amorphous/a,1.83672475628
430,2150,ample/a,3.19270102205
431,2155,amply/r,3.76049259666
432,2160,amuck/r,2.56158068323
433,2165,amusing/a,2.78939556882
434,2170,amusingly/r,3.7024124722
435,2175,anachronistic/a,2.54472258576
436,2180,anachronistically/r,2.39425835093
437,2185,anagogical/a,2.55498691407
438,2190,anal retentive/a,3.0
439,2195,anal/a,1.95149113234
440,2200,analogous/a,2.32540974121
441,2205,analytic/a,3.07072331423
442,2210,analytical/a,3.19030452198
443,2215,analytically/r,5.0
444,2220,anarchic/a,2.72678161036
445,2225,anarchistic/a,5.0
446,2230,anatomical/a,2.98404159605
447,2235,anatomically/r,3.31296396216
448,2240,ancestral/a,3.67736049264
449,2245,ancient/a,3.10653873702
450,2250,anciently/r,4.19487588161
451,2255,ancillary/a,2.75059363673
452,2260,and how/r,3.24240378898
453,2265,and so forth/r,2.68199307899
454,2270,and so on/r,2.69692766337
455,2275,and so/r,3.07093905468
456,2280,and then some/r,2.8453847989
457,2285,and then/r,2.67084593609
458,2290,andalusian/a,3.25591248214
459,2295,androgynous/a,3.85192371615
460,2300,anecdotal/a,2.71660546671
461,2305,anemic/a,1.58328691143
462,2310,anesthetic/a,1.94274603999
463,2315,anew/r,3.30090409515
464,2320,angelic/a,2.04341202116
465,2325,angelically/r,2.39425835093
466,2330,angered/a,2.7552759724
467,2335,anglican/a,3.54123448058
468,2340,angrily/r,1.81539984949
469,2345,angry/a,2.51850924002
470,2350,anguished/a,2.89093066451
471,2355,angular/a,2.32219727486
472,2360,animal/a,3.15858902269
473,2365,animalistic/a,2.92263485097
474,2370,animated/a,3.06534592673
475,2375,animatedly/r,5.0
476,2380,animistic/a,4.55703465568
477,2385,annihilated/a,1.0
478,2390,annoyed/a,2.45844909611
479,2395,annoying/a,2.20340896405
480,2400,annoyingly/r,2.30867071455
481,2405,annual/a,4.10837909301
482,2410,annually/r,5.0
483,2415,anodyne/a,1.0
484,2420,anomalous/a,4.38603467358
485,2425,anon/r,5.0
486,2430,anonymous/a,2.55996061896
487,2435,anonymously/r,3.00397299896
488,2440,anorexic/a,2.0
489,2445,antagonistic/a,3.13669590832
490,2450,antebellum/a,3.13901107596
491,2455,antediluvian/a,4.0
492,2460,anterior/a,1.0
493,2465,anthropological/a,2.8064673317
494,2470,anthropomorphic/a,1.94507782955
495,2475,anti-american/a,2.69732292234
496,2480,anti-intellectual/a,2.29706786786
497,2485,anti-semite/a,2.55498691407
498,2490,anti-semitic/a,2.53730897179
499,2495,anti/a,2.6902054587
500,2500,antiauthoritarian/a,5.0
501,2505,antibacterial/a,3.0
502,2510,anticipated/a,2.60297772959
503,2515,anticipatory/a,2.41289175589
504,2520,anticlimactic/a,2.45856323428
505,2525,anticlimactical/a,2.58354261067
506,2530,antiquarian/a,5.0
507,2535,antiquated/a,3.16051440384
508,2540,antique/a,2.16228171117
509,2545,antiseptic/a,2.19695315671
510,2550,antisocial/a,3.12600047003
511,2555,antithetical/a,2.19452240162
512,2560,antitrust/a,1.0
513,2565,antsy/a,3.19710098391
514,2570,anxious/a,3.40794337916
515,2575,anxiously/r,3.40573917206
516,2580,any longer/r,2.3230370512
517,2585,any/a,1.0
518,2590,any/r,2.26153019795
519,2595,anyhow/r,4.0
520,2600,anymore/r,2.46200095765
521,2605,anyplace/r,3.54132184315
522,2610,anyway/r,2.8071045423
523,2615,anyways/r,3.75966577854
524,2620,anywhere/r,2.50110066006
525,2625,apart/r,3.03179595187
526,2630,apathetic/a,2.31995976529
527,2635,apathetically/r,2.55498691407
528,2640,apiece/r,2.79670439278
529,2645,apocalyptic/a,3.34433801945
530,2650,apocalyptical/a,3.25856415053
531,2655,apocryphal/a,2.37315642315
532,2660,apolitical/a,3.0
533,2665,apologetic/a,2.21344866009
534,2670,apologetically/r,5.0
535,2675,apoplectic/a,5.0
536,2680,apostolic/a,5.0
537,2685,appalachian/a,3.0
538,2690,appalled/a,3.0
539,2695,appalling/a,1.89690501729
540,2700,appallingly/r,1.88775978325
541,2705,apparent/a,2.5091300414
542,2710,apparently/r,2.23943557281
543,2715,appealing/a,2.76630146694
544,2720,appealingly/r,3.31296396216
545,2725,appetizing/a,2.82629973212
546,2730,applaudable/a,3.0
547,2735,applicable/a,3.51277896602
548,2740,applied/a,1.0
549,2745,appositive/a,2.0
550,2750,appreciable/a,2.46458484767
551,2755,appreciably/r,2.55498691407
552,2760,appreciative/a,3.18402192395
553,2765,appreciatively/r,5.0
554,2770,apprehensive/a,3.72919575052
555,2775,apprehensively/r,5.0
556,2780,approachable/a,3.31375311795
557,2785,appropriate/a,2.951911099
558,2790,appropriately/r,3.00328703239
559,2795,approximate/a,2.40844562211
560,2800,approximately/r,2.74896602687
561,2805,apropos/a,3.0
562,2810,apt/a,2.81316284212
563,2815,aptly/r,3.23483646551
564,2820,aquatic/a,3.18899313217
565,2825,arabian/a,3.40580846577
566,2830,arabic/a,2.72573925325
567,2835,aramaic/a,1.72522748958
568,2840,arbitrarily/r,2.44004981471
569,2845,arbitrary/a,2.30044266675
570,2850,arcane/a,2.59331144838
571,2855,archaeological/a,2.16282576519
572,2860,archaic/a,2.44971690099
573,2865,archangelic/a,5.0
574,2870,arched/a,4.0
575,2875,archeological/a,1.72522748958
576,2880,archetypal/a,2.39731147674
577,2885,archetypical/a,3.54123448058
578,2890,arching/a,5.0
579,2895,architectural/a,3.26922446645
580,2900,architecturally/r,4.0
581,2905,archival/a,3.59879423142
582,2910,archly/r,5.0
583,2915,arctic/a,3.44987620791
584,2920,ardent/a,2.39230379462
585,2925,ardently/r,3.64269257734
586,2930,arduous/a,3.10352242689
587,2935,arduously/r,1.69715550582
588,2940,areal/a,5.0
589,2945,argent/a,3.0
590,2950,argentine/a,4.0
591,2955,argentinian/a,3.0
592,2960,arguable/a,2.95044564246
593,2965,arguably/r,2.99098474951
594,2970,argumentative/a,1.55698503966
595,2975,arid/a,3.79977082504
596,2980,aristocratic/a,2.99042540733
597,2985,aristotelian/a,4.23918399439
598,2990,armed/a,2.92474033947
599,2995,armenian/a,4.0
600,3000,arminian/a,5.0
601,3005,armless/a,3.67927482675
602,3010,armored/a,2.89219028332
603,3015,aromatic/a,3.54123448058
604,3020,around the bend/a,5.0
605,3025,around/r,2.75084171077
606,3030,arresting/a,3.88939077465
607,3035,arrogant/a,2.37653554414
608,3040,arrogantly/r,2.03822087435
609,3045,arterial/a,4.0
610,3050,artful/a,3.25068255738
611,3055,artfully/r,3.19171527468
612,3060,arthritic/a,3.85192371615
613,3065,arthurian/a,2.81810944908
614,3070,articulated/a,2.51849209393
615,3075,articulately/r,5.0
616,3080,artificial/a,2.45236245325
617,3085,artificially/r,2.07665678211
618,3090,artistic/a,2.87900170224
619,3095,artistically/r,2.51836766501
620,3100,artless/a,2.9317631821
621,3105,artlessly/r,1.72522748958
622,3110,arty/a,2.55498691407
623,3115,aryan/a,2.19695315671
624,3120,as a group/r,3.16627275687
625,3125,as a matter of fact/r,2.51076531765
626,3130,as far as possible/r,5.0
627,3135,as follows/r,2.43712058219
628,3140,as if by magic/r,4.0
629,3145,as it is/r,2.88344769095
630,3150,as it were/r,2.66393736099
631,3155,as luck would have it/r,2.69732292234
632,3160,as much as possible/r,3.39710306827
633,3165,as needed/r,3.06111782082
634,3170,as required/r,2.51557605808
635,3175,as such/r,3.0086382983
636,3180,as the crow flies/r,4.0
637,3185,as usual/r,3.38998607525
638,3190,as we say/r,3.0
639,3195,as well/r,3.15049655171
640,3200,as yet/r,3.1632982894
641,3205,as/r,3.08529582557
642,3210,asap/r,5.0
643,3215,ascetic/a,3.71095562529
644,3220,asexual/a,1.26293643217
645,3225,ashamed/a,2.77208070685
646,3230,ashamedly/r,2.95458064505
647,3235,ashen/a,3.42082993528
648,3240,ashore/r,3.76418899052
649,3245,ashy/a,3.16524205403
650,3250,asian/a,2.03423845711
651,3255,aside/r,2.73711353456
652,3260,asinine/a,1.56573906138
653,3265,askew/a,3.54123448058
654,3270,askew/r,3.42589729688
655,3275,asleep/a,2.42535020618
656,3280,asleep/r,2.19736476783
657,3285,asocial/a,3.0
658,3290,aspiring/a,2.70781519434
659,3295,assailable/a,4.65353199783
660,3300,assaultive/a,1.0
661,3305,assertive/a,2.53902506733
662,3310,assessable/a,4.0
663,3315,assiduously/r,3.85192371615
664,3320,assigned/a,3.16810636349
665,3325,assistant/a,2.61590999074
666,3330,associate/a,3.15083750494
667,3335,associative/a,1.0
668,3340,assorted/a,2.77981837431
669,3345,assumed/a,2.32488853138
670,3350,assumptive/a,2.0
671,3355,assuredly/r,3.44555408781
672,3360,asteroid/a,3.59127260058
673,3365,asthmatic/a,3.0
674,3370,astonished/a,3.59503437928
675,3375,astonishing/a,3.57764761357
676,3380,astonishingly/r,3.07275798116
677,3385,astounded/a,2.64031722775
678,3390,astounding/a,3.55328782777
679,3395,astral/a,4.0
680,3400,astray/r,2.61321384471
681,3405,astrological/a,4.65353199783
682,3410,astronomical/a,3.22782575331
683,3415,astronomically/r,5.0
684,3420,astute/a,3.40930695898
685,3425,astutely/r,3.04406883979
686,3430,asunder/r,4.38603467358
687,3435,at a loss/a,2.64702630508
688,3440,at a loss/r,2.64702630508
689,3445,at a time/r,3.00936561418
690,3450,at all costs/r,1.92942297156
691,3455,at all/r,2.32002146316
692,3460,at any cost/r,3.19530439814
693,3465,at any rate/r,2.86117153081
694,3470,at arm's length/r,2.34231781935
695,3475,at bay/a,3.16012348158
696,3480,at best/r,1.92037074628
697,3485,at bottom/r,4.38603467358
698,3490,at fault/a,2.45197329252
699,3495,at first blush/r,3.31296396216
700,3500,at first glance/r,3.42477111622
701,3505,at first hand/r,4.38603467358
702,3510,at first sight/r,2.47478524332
703,3515,at hand/a,2.92154519492
704,3520,at heart/r,3.60947140066
705,3525,at home/r,3.13266150838
706,3530,at large/a,2.60797646831
707,3535,at large/r,2.60797646831
708,3540,at last/r,3.06086070771
709,3545,at least/r,2.67449843638
710,3550,at leisure/r,4.04182769766
711,3555,at length/r,2.81324075338
712,3560,at long last/r,2.87090857931
713,3565,at most/r,2.96935855467
714,3570,at odds/a,2.83056231868
715,3575,at once/r,3.39647495778
716,3580,at one time/r,3.22374419507
717,3585,at peace/a,3.69982628283
718,3590,at present/r,3.0901822321
719,3595,at random/r,2.78215898565
720,3600,at rest/a,3.01807256613
721,3605,at sea/a,3.31602589272
722,3610,at stake/r,3.01059785212
723,3615,at the best/r,3.20398063244
724,3620,at the least/r,3.01093313211
725,3625,at the most/r,2.84964804746
726,3630,at the ready/a,3.91172626922
727,3635,at the same time/r,3.48542077533
728,3640,at the worst/r,2.55167918682
729,3645,at times/r,3.1398389341
730,3650,at variance/a,4.38603467358
731,3655,at will/r,3.44923921008
732,3660,at work/a,2.95951405825
733,3665,at worst/r,1.88652220365
734,3670,atavistic/a,4.03433294245
735,3675,atheist/a,2.10227957629
736,3680,atheistic/a,3.08934124535
737,3685,athenian/a,3.0
738,3690,athletic/a,2.84294725993
739,3695,atlantic/a,1.72522748958
740,3700,atmospheric/a,3.05945153163
741,3705,atomic/a,3.10754088533
742,3710,atrocious/a,1.70337601551
743,3715,atrociously/r,1.63914505274
744,3720,attached/a,3.79977082504
745,3725,attainable/a,4.10336183573
746,3730,attempted/a,2.04591772481
747,3735,attendant/a,3.54808799175
748,3740,attention-getting/a,2.0
749,3745,attentive/a,2.77023228604
750,3750,attentively/r,2.53353250451
751,3755,attenuated/a,2.0
752,3760,attic/a,2.64526456787
753,3765,attractive/a,2.39695239847
754,3770,attractively/r,3.37110437324
755,3775,attributable/a,3.67927482675
756,3780,attributively/r,3.0
757,3785,atypical/a,2.97493881299
758,3790,atypically/r,5.0
759,3795,au courant/a,3.0
760,3800,au jus/a,3.37110437324
761,3805,audacious/a,3.64251904148
762,3810,audible/a,3.26761064858
763,3815,audibly/r,2.35193847202
764,3820,audiovisual/a,2.0
765,3825,auditory/a,2.81308848967
766,3830,augmentative/a,4.0
767,3835,augmented/a,3.31296396216
768,3840,august/a,5.0
769,3845,aural/a,5.0
770,3850,auspicious/a,2.07691120426
771,3855,auspiciously/r,3.37110437324
772,3860,austere/a,3.36186904018
773,3865,austerely/r,4.0
774,3870,australian/a,2.16649604079
775,3875,austrian/a,5.0
776,3880,authentic/a,2.88124041377
777,3885,authentically/r,3.07951104657
778,3890,authorial/a,2.73624043406
779,3895,authoritarian/a,3.32075729245
780,3900,authoritative/a,2.22201554952
781,3905,authoritatively/r,3.85192371615
782,3910,authorized/a,5.0
783,3915,autistic/a,2.45611274222
784,3920,autobiographic/a,3.54123448058
785,3925,autobiographical/a,2.97940789949
786,3930,autocratic/a,3.54123448058
787,3935,autographed/a,3.30091683454
788,3940,automatic/a,2.88389935214
789,3945,automatically/r,2.72235348782
790,3950,automotive/a,1.0
791,3955,autonomous/a,2.5485528826
792,3960,autumnal/a,4.0
793,3965,auxiliary/a,1.46640308389
794,3970,available/a,2.88022165887
795,3975,avant-garde/a,1.78165080925
796,3980,avaricious/a,5.0
797,3985,average/a,2.65345741322
798,3990,averse/a,3.6371448794
799,3995,aversive/a,5.0
800,4000,avian/a,2.0
801,4005,avid/a,2.94802268889
