Word,ExpectedRate,avg
influentially,4,4
informal,3.596742656,3.596742656
informally,4,4
informational,2.874044607,2.874044607
informative,3.373721754,3.373721754
informed,2.173089383,2.173089383
infrequent,3.364250153,3.364250153
infrequently,2.844083418,2.844083418
infuriated,2.412891756,2.412891756
infuriating,2.293579777,2.293579777
ingenious,3.358011684,3.358011684
ingeniously,3.638031662,3.638031662
ingenuous,2.904151288,2.904151288
ingrained,3.691669302,3.691669302
ingrown,2,2
inhabitable,5,5
inherent,3.001755212,3.001755212
inherently,2.381202077,2.381202077
inheriting,5,5
inhospitable,2.473001755,2.473001755
inhuman,2.514317015,2.514317015
inhumane,3.559980897,3.559980897
inhumanely,3.889390775,3.889390775
inimical,2,2
inimitable,4.248203656,4.248203656
initial,2.818866073,2.818866073
initially,2.959171073,2.959171073
injudicious,3,3
injured,2.825409311,2.825409311
injurious,3.541234481,3.541234481
inland,2.818109449,2.818109449
inmost,5,5
innate,2.949660701,2.949660701
innately,2.816569666,2.816569666
inner,3.098415011,3.098415011
innocent,3.27020702,3.27020702
innocently,3.472724466,3.472724466
innocuous,2.63506604,2.63506604
innovative,3.141690713,3.141690713
innumerable,2.912766906,2.912766906
innumerous,5,5
inoffensive,2.353341114,2.353341114
inoperative,5,5
inopportune,2.630237945,2.630237945
inordinate,2.520465469,2.520465469
inordinately,3.169764526,3.169764526
inorganic,3.679274827,3.679274827
inquisitive,2.749658404,2.749658404
insane,2.659684191,2.659684191
insanely,2.601606821,2.601606821
insatiable,2.41986655,2.41986655
insatiably,4,4
inscribed,3.541234481,3.541234481
inscrutable,2.436172483,2.436172483
insecure,2.723352698,2.723352698
insensible,2.394258351,2.394258351
insensibly,4,4
insensitive,2.374160383,2.374160383
inseparable,3.383909379,3.383909379
inseparably,3,3
inside out,3.348705706,3.348705706
inside-out,2.904151288,2.904151288
inside,3.341313568,3.30602369
insidious,2.208061341,2.208061341
insidiously,2.126177485,2.126177485
insightful,3.289070234,3.289070234
insignificant,2.630640164,2.630640164
insignificantly,3,3
insincere,1.823538297,1.823538297
insipid,1.581216904,1.581216904
insipidly,1.431183516,1.431183516
insistent,2.919496825,2.919496825
insistently,3.260325435,3.260325435
insofar,2.381508449,2.381508449
insolent,3.312963962,3.312963962
insoluble,4,4
insomniac,2.459234459,2.459234459
insouciant,1,1
inspirational,3.488891667,3.488891667
inspired,3.516055843,3.516055843
inspiring,3.588781552,3.588781552
instant,3.378528626,3.378528626
instantaneous,2.715827863,2.715827863
instantaneously,2.176049161,2.176049161
instantly,3.214626047,3.214626047
instead,2.454453642,2.454453642
instinctive,4.025275229,4.025275229
instinctively,2.251093826,2.251093826
institutional,4.046952474,4.046952474
institutionalized,2.751170119,2.751170119
instructional,2.325409741,2.325409741
instructive,2.682245357,2.682245357
instrumental,2.945397646,2.945397646
insubstantial,2.221018846,2.221018846
insufferable,1.929751519,1.929751519
insufficient,2.039175377,2.039175377
insufficiently,3,3
insular,2.529552919,2.529552919
insulting,1.712485132,1.712485132
insultingly,1.897776615,1.897776615
insupportable,1,1
insured,5,5
insurmountable,3.31559632,3.31559632
intact,2.92292318,2.92292318
intangible,3.007121625,3.007121625
integral,3.447436295,3.447436295
integrated,3,3
intellectual,2.721819403,2.721819403
intellectually,2.703680337,2.703680337
intelligent,2.763958111,2.763958111
intelligently,3.072191048,3.072191048
intelligible,2.768682371,2.768682371
intelligibly,1,1
intended,2.498260464,2.498260464
intense,3.566602993,3.566602993
intensely,2.829490706,2.829490706
intensive,3.694487723,3.694487723
intensively,4,4
intent,2.63543771,2.63543771
intentional,2.696839753,2.696839753
intentionally,2.585546861,2.585546861
intently,3.503375866,3.503375866
interactive,3.915598596,3.915598596
intercalary,3.035606826,3.035606826
interchangeable,2.34671378,2.34671378
interchangeably,1.753996714,1.753996714
intercontinental,2.394258351,2.394258351
interdependent,2.196953157,2.196953157
interested,2.831901982,2.831901982
interesting,2.882893246,2.882893246
interestingly,2.813190847,2.813190847
interfaith,3,3
intergalactic,4.653531998,4.653531998
interim,4.386034674,4.386034674
interior,2.981527924,2.981527924
interlaced,5,5
intermediate,2.937684839,2.937684839
interminable,2.335466314,2.335466314
interminably,1.773560202,1.773560202
intermittent,2.779818374,2.779818374
intermittently,2.638601914,2.638601914
internal,3.012239277,3.012239277
internally,3.009532128,3.009532128
international,2.679465389,2.679465389
internationally,2.40832856,2.40832856
interpersonal,3.059029529,3.059029529
interplanetary,3.541234481,3.541234481
interpretative,2,2
interpretive,3.403191496,3.403191496
interracial,2.394258351,2.394258351
interrelated,4.485367641,4.485367641
interrupted,3.399438362,3.399438362
interstate,3.18747162,3.18747162
interstellar,3.326099916,3.326099916
interstitial,3,3
interwoven,3.330043677,3.330043677
intestinal,3.252960882,3.252960882
intimate,3.159648362,3.159648362
intimately,3.643414637,3.643414637
into the bargain,1,1
into the wind,3.126491358,3.126491358
intolerable,1.981237573,1.981237573
intolerably,2.093054999,2.093054999
intolerant,2.122366383,2.122366383
intoxicant,4,4
intoxicated,3.851923716,3.851923716
intoxicating,1.697155506,1.697155506
intractable,4.239183994,4.239183994
intractably,1.753996714,1.753996714
intrepid,2.867190701,2.867190701
intricate,3.501797698,3.501797698
intricately,4.063602252,4.063602252
intriguing,3.099138595,3.099138595
intrinsic,2.965562298,2.965562298
intrinsically,3.5180799,3.5180799
introductory,3.035700514,3.035700514
introspective,3.048759127,3.048759127
introverted,2.801020498,2.801020498
intrusive,2.60525007,2.60525007
intuitive,3.294789898,3.294789898
intuitively,3.380792266,3.380792266
inured,3.227825753,3.227825753
invalid,2.360083228,2.360083228
invaluable,3.746562617,3.746562617
invariable,2.583542611,2.583542611
invariably,2.053526224,2.053526224
invasive,4.239183994,4.239183994
inventive,3.320051001,3.320051001
inventively,3.094386385,3.094386385
inverse,3.18747162,3.18747162
inversely,2.064465249,2.064465249
inverted,3.206619426,3.206619426
investigative,2.658446178,2.658446178
inveterate,3.18747162,3.18747162
invidious,2,2
invigorated,5,5
invigorating,2.66689837,2.66689837
invincible,2.592889208,2.592889208
inviolable,2.394258351,2.394258351
inviolate,1.697155506,1.697155506
invisible,2.573457634,2.573457634
invitingly,5,5
involuntarily,3.526946736,3.526946736
involuntary,3.143078265,3.143078265
involved,3.333926269,3.333926269
invulnerable,1.668502573,1.668502573
inward,2.80274912,2.984165345
inwardly,3.366071033,3.366071033
ionic,2,2
iranian,3.367266678,3.367266678
iraqi,4.029115907,4.029115907
irascible,5,5
irate,1.824104789,1.824104789
iridescent,3.063377035,3.063377035
irish,2.674153721,2.674153721
irksome,2.250350545,2.250350545
ironclad,2.126177485,2.126177485
ironic,2.884483745,2.884483745
ironical,3.18747162,3.18747162
ironically,2.904884122,2.904884122
irrational,2.523339948,2.523339948
irrationally,2.67944141,2.67944141
irreconcilable,4,4
irredeemable,1.431183516,1.431183516
irreducible,4,4
irrefutable,2.366114687,2.366114687
irregular,2.215667155,2.215667155
irregularly,4,4
irrelevant,2.370207592,2.370207592
irrelevantly,1,1
irremediable,5,5
irremovable,4,4
irreparable,4.29536327,4.29536327
irreparably,2.647586336,2.647586336
irreplaceable,4.248203656,4.248203656
irrepressible,4.099926627,4.099926627
irresistible,2.831154033,2.831154033
irresistibly,2.509261014,2.509261014
irresolutely,5,5
irrespective,4,4
irresponsible,1.939629695,1.939629695
irresponsibly,2.196953157,2.196953157
irretrievable,2.187366277,2.187366277
irretrievably,1.991693218,1.991693218
irreverent,3.282263637,3.282263637
irreverently,4,4
irreversible,3.889390775,3.889390775
irreversibly,2.497815926,2.497815926
irrevocable,2.480171557,2.480171557
irrevocably,2.750107362,2.750107362
irritable,3.012035498,3.012035498
irritated,2.435001635,2.435001635
irritating,2.005946674,2.005946674
irritatingly,2.171843131,2.171843131
islamic,3.671148603,3.671148603
isolated,3.005057689,3.005057689
isolating,3.400908447,3.400908447
isolationist,4,4
israeli,3.201279623,3.201279623
italian,2.869858076,2.869858076
italic,2.72678161,2.72678161
itchy,3.449876208,3.449876208
iterative,1,1
itinerant,3.679274827,3.679274827
itty-bitty,4,4
jaded,2.633695386,2.633695386
jagged,2.847088713,2.847088713
jaggedly,5,5
jam-packed,3.353832684,3.353832684
jamaican,3.541234481,3.541234481
jamesian,3.371104373,3.371104373
japanese,3.156005986,3.156005986
jarring,2.783817256,2.783817256
jarringly,2.141176048,2.141176048
jaundiced,4.386034674,4.386034674
jauntily,5,5
javanese,3,3
jazzy,5,5
jealous,2.928005089,2.928005089
jealously,2.880556671,2.880556671
jeeringly,2,2
jerky,2.120638473,2.120638473
jerry-built,3,3
jeweled,3,3
jewish,3.309252605,3.309252605
jilted,4.557034656,4.557034656
jingoistic,2.796704393,2.796704393
jittery,4,4
jobless,5,5
jocular,5,5
joint,2.464028613,2.464028613
jointly,5,5
jokingly,3.81030094,3.81030094
jolly,3.075834173,3.131652897
jolting,2.356344658,2.356344658
jolty,5,5
journalistic,3.445328337,3.445328337
journalistically,2.064465249,2.064465249
jovial,4.157469424,4.157469424
joyful,3.470840895,3.470840895
joyfully,2.394258351,2.394258351
joyless,2.109527473,2.109527473
joylessly,2,2
joyous,3.587692157,3.587692157
joyously,4.386034674,4.386034674
jr.,2.727740718,2.727740718
jubilant,3.129345822,3.129345822
judaic,3,3
judeo-christian,2.755082576,2.755082576
judgmental,2.651145116,2.651145116
judicial,3.753458102,3.753458102
judicious,2.446978824,2.446978824
judiciously,1.870037542,1.870037542
jugular,2.548552883,2.548552883
juicy,3.352188864,3.352188864
julian,4,4
jumbled,2.592733545,2.592733545
jumbo,2.185965969,2.185965969
jumped-up,1.72522749,1.72522749
jumpy,2.275517183,2.275517183
jungian,5,5
junior,2.825395624,2.825395624
jurassic,4,4
just about,2.945773406,2.945773406
just as,3.29346981,3.29346981
just in case,2.697752349,2.697752349
just in time,3.27817983,3.27817983
just now,3.155378062,3.155378062
just right,3.418732387,3.418732387
just so,2.694081054,2.694081054
just then,2.12584132,2.12584132
just,2.623357591,2.608048022
justifiable,2.552760839,2.552760839
justifiably,2.964078078,2.964078078
justified,2.328009139,2.328009139
justly,2.336520654,2.336520654
juvenile,2.40295225,2.40295225
kaleidoscopic,1.753996714,1.753996714
keen,3.04890291,3.04890291
keenly,3.188098702,3.188098702
kept up,3.683521673,3.683521673
key,2.824294102,2.824294102
khaki,1,1
killable,1,1
kind of,2.789676741,2.789676741
kind-hearted,3.708510734,3.708510734
kind,2.807589657,2.807589657
kinda,3.541234481,3.541234481
kindhearted,4.386034674,4.386034674
kindly,2.693289118,2.693289118
kindred,3.687036986,3.687036986
kinetic,5,5
kinky,2.272970016,2.272970016
kitschy,1.819683755,1.819683755
knee-deep,2,2
knock-down,3.312963962,3.312963962
knocked out,3.244174375,3.244174375
knotted,5,5
knotty,5,5
knowable,3.260325435,3.260325435
knowingly,3.346908084,3.346908084
knowledgeable,2.796331243,2.796331243
known,3.175770169,3.175770169
kooky,2.624260492,2.624260492
korean,3.766935003,3.766935003
labored,2.178187418,2.178187418
laborious,2.466672178,2.466672178
laboriously,2.261098888,2.261098888
labyrinthine,2.583542611,2.583542611
lachrymose,5,5
lackadaisical,2.196953157,2.196953157
lackluster,2.167083129,2.167083129
lacklustre,2.328259727,2.328259727
laconic,2.886464719,2.886464719
lacrimal,4,4
laden,2.716933951,2.716933951
ladylike,4.386034674,4.386034674
laid low,3.312963962,3.312963962
laid up,3.054252399,3.054252399
laid-back,2.972754399,2.972754399
laissez-faire,4,4
lamarckian,5,5
lame,2.021969812,2.021969812
lamely,2.405336226,2.405336226
lamentable,2.697322922,2.697322922
landless,5,5
languid,3.265751499,3.265751499
languidly,4.386034674,4.386034674
languorous,2.868868503,2.868868503
lanky,2.076162334,2.076162334
lantern-jawed,5,5
large-scale,3.590379552,3.590379552
large,2.83570676,2.83570676
largely,2.693759182,2.693759182
larger-than-life,3.461441861,3.461441861
larger,3.077053946,3.077053946
larval,4,4
lascivious,2.968561167,2.968561167
last but not least,2.87937432,2.87937432
last-ditch,1.753996714,1.753996714
last-minute,2.462612255,2.462612255
last,3.010945656,3.523491813
lasting,3.095512318,3.095512318
lastly,2.691214652,2.691214652
late,3.192803132,3.177474294
lately,3.121263864,3.121263864
later on,3.247806567,3.247806567
later,2.928988436,2.979638945
lateral,3.331546932,3.331546932
latest,3.079283049,3.079283049
latin-american,2.650228172,2.650228172
latin,3.426979202,3.426979202
latinate,5,5
latino,2.568489389,2.568489389
latter-day,4.130072342,4.130072342
latter,2.652506707,2.652506707
latterly,1.381854225,1.381854225
laudable,2.184426898,2.184426898
laughable,1.772104058,1.772104058
laughably,1.815973236,1.815973236
laughing,3,3
laughingly,2.239235133,2.239235133
lavish,2.880003479,2.880003479
lavishly,2.836752069,2.836752069
law-abiding,2,2
lawful,1.851302803,1.851302803
lawless,3.691734874,3.691734874
lax,3.430789298,3.430789298
layered,3.645825779,3.645825779
lazily,1.835365032,1.835365032
lazy,2.487618645,2.487618645
leaden,2.05467249,2.05467249
leading,2.795414282,2.795414282
leafless,5,5
leafy,3.541234481,3.541234481
leaky,1.753996714,1.753996714
lean,3.037713445,3.037713445
least of all,2.347013449,2.347013449
least,2.668511986,3.170897407
leathered,2,2
lecherous,3.284018475,3.284018475
leery,3.657451591,3.657451591
left over,2.976212078,2.976212078
left-hand,1,1
left-handed,3.227825753,3.227825753
left-of-center,5,5
left-wing,3.679274827,3.679274827
left,2.795085657,2.739223076
leftish,1,1
leftist,3.014915605,3.014915605
leftover,3.889390775,3.889390775
legal,2.782383809,2.782383809
legally,2.81881079,2.81881079
legendary,3.176429936,3.176429936
legible,1,1
legislative,3,3
legitimate,2.443849255,2.443849255
legitimately,2.337016095,2.337016095
legless,5,5
leisured,5,5
leisurely,2.878168477,3.439084239
lemon-scented,5,5
lemony,1,1
lengthy,2.75957905,2.75957905
lenient,3.18747162,3.18747162
leprous,5,5
lesbian,2.075380491,2.075380491
less,2.787131704,2.715554483
lesser,2.862396384,2.862396384
let alone,2.341829402,2.341829402
lethal,3.524706751,3.524706751
lethargic,2.557976949,2.557976949
level-headed,3.360365062,3.360365062
level,2.076162334,2.076162334
lewd,1.704691058,1.704691058
lexical,1,1
liable,2.72678161,2.72678161
liberal,2.655022553,2.655022553
liberally,2.23386718,2.23386718
liberated,2.458446358,2.458446358
libertine,2.412891756,2.412891756
libidinous,2,2
licensed,3.371104373,3.371104373
licentious,3,3
lickety split,3,3
life-and-death,3.541234481,3.541234481
life-giving,3.188993132,3.188993132
life-or-death,3.301874137,3.301874137
life-size,2,2
life-sized,5,5
life-support,3,3
life-threatening,2.60686991,2.60686991
lifeless,2.365721156,2.365721156
lifelessly,4,4
lifelike,3.277519186,3.277519186
lifelong,3.125413394,3.125413394
light-footed,3,3
light-handed,3,3
light-headed,2.12584132,2.12584132
light-hearted,3.089600232,3.089600232
light,3.054618955,3.054618955
lighthearted,3.148208346,3.148208346
lightless,4,4
lightly,2.278003896,2.278003896
lightweight,2.311686676,2.311686676
likable,2.531897435,2.531897435
like a shot,2.72678161,2.72678161
like clockwork,2.196953157,2.196953157
like crazy,3.214690537,3.214690537
like hell,2.646642632,2.646642632
like kings,3.679274827,3.679274827
like mad,2.622208843,2.622208843
like sin,2.830374053,2.830374053
like the devil,2.797729096,2.797729096
like thunder,2.962842436,2.962842436
like-minded,2.025871607,2.025871607
like,2.854013351,2.854013351
likeable,2.662025338,2.662025338
liked,2.796704393,2.796704393
likely,2.774481496,2.784585431
likewise,2.854074637,2.854074637
lilac,1,1
lilting,4.687563235,4.687563235
lily-white,2.064465249,2.064465249
limbic,4,4
limbless,5,5
limited,2.981171641,2.981171641
limitless,3.300403297,3.300403297
limp,2.325999804,2.325999804
limpid,2.918209068,2.918209068
limply,2,2
linear,3.097650197,3.097650197
linearly,3.232845707,3.232845707
lingeringly,1,1
linguistic,3.074630391,3.074630391
linguistically,2.076162334,2.076162334
lipless,5,5
liquid,2.042568618,2.042568618
listless,2.223496346,2.223496346
listlessly,2,2
lit,2.58949707,2.58949707
lite,3.21882597,3.21882597
literal,3.033193067,3.033193067
literally,3.059089534,3.059089534
literary,2.734768392,2.734768392
literate,2.869630746,2.869630746
lithe,4.386034674,4.386034674
litigious,5,5
little by little,3.7871818,3.7871818
little-known,3.36806546,3.36806546
little,3.015980608,2.98797476
littler,5,5
liturgical,2.583542611,2.583542611
livable,2.292180619,2.292180619
live,3.283182497,3.11238849
liveable,5,5
livelong,1.697155506,1.697155506
lively,3.153676772,3.153676772
liver,4,4
livid,2.001442962,2.001442962
living,4.115120039,4.115120039
loaded down,2.394258351,2.394258351
loaded,3.078973763,3.078973763
loath,2.045543622,2.045543622
loathsome,2.089826217,2.089826217
local,2.749443838,2.749443838
locally,3.493800741,3.493800741
locomotive,3.541234481,3.541234481
loftily,1,1
lofty,2.643642363,2.643642363
logical,2.710378972,2.710378972
logically,2.645758926,2.645758926
logistic,2,2
logistical,2.321188846,2.321188846
lone,3.114480119,3.114480119
lonely,3.019320986,3.019320986
lonesome,3.468127539,3.468127539
long ago,3.174710905,3.174710905
long since,3.072990404,3.072990404
long-ago,4,4
long-distance,4,4
long-haired,3.18747162,3.18747162
long-lasting,2.984543066,2.984543066
long-legged,2,2
long-lived,3.851923716,3.851923716
long-range,4,4
long-run,1.697155506,1.697155506
long-suffering,2.222354152,2.222354152
long-term,3.335633263,3.335633263
long-winded,2.635935516,2.635935516
long,3.029754825,2.926717894
longer,2.815972269,2.815972269
longingly,2.987771544,2.987771544
longish,3.409312906,3.409312906
longstanding,2.328259727,2.328259727
longtime,3.212524106,3.212524106
loony,2.405965419,2.405965419
loopy,2.559414445,2.559414445
loose,2.964085099,2.712322097
loosely,2.49258145,2.49258145
lopsided,2.555568782,2.555568782
loquacious,2.401986925,2.401986925
lost,3.217267602,3.217267602
loud,3.304197471,3.239666492
loudly,3.056521111,3.056521111
lousy,1.982219309,1.982219309
louvered,5,5
lovable,3.408615219,3.408615219
loveable,3.462323102,3.462323102
loved,3.94742631,3.94742631
loveless,2.124685836,2.124685836
lovelorn,2.600381457,2.600381457
lovely,3.266249246,3.266249246
lovesick,2.470745901,2.470745901
lovesome,5,5
loving,3.228469883,3.228469883
lovingly,3.290342193,3.290342193
low-budget,3.889390775,3.889390775
low-class,1.697155506,1.697155506
low-cut,4,4
low-grade,2.412891756,2.412891756
low-growing,5,5
low-key,2.852940633,2.852940633
low-level,2.732653514,2.732653514
low-set,2,2
low-tech,4,4
low,2.465337051,2.335223699
lowbrow,1.466403084,1.466403084
lower-class,3.371104373,3.371104373
lower-middle-class,4,4
lowest,2.049493534,2.049493534
lowly,2.870308974,2.870308974
loyal,3.147199156,3.147199156
loyally,4.386034674,4.386034674
lucid,3.089647173,3.089647173
luckily,2.993849661,2.993849661
luckless,2.126177485,2.126177485
lucky,2.832069751,2.832069751
lucrative,2.022682003,2.022682003
ludicrous,1.908184769,1.908184769
ludicrously,1.82379916,1.82379916
lugubrious,2.116044124,2.116044124
lukewarm,2.664164366,2.664164366
lukewarmly,3,3
luminescent,4.386034674,4.386034674
luminous,3.75256459,3.75256459
lumpen,5,5
lumpish,3,3
lumpy,4.053508381,4.053508381
lunar,3,3
lunatic,2.69463934,2.69463934
lupine,3,3
lurid,2.960313771,2.960313771
luridly,2,2
luscious,2.9495815,2.9495815
lusciously,3.18747162,3.18747162
lush,3.633955499,3.633955499
lusterless,5,5
lustful,2.192661789,2.192661789
lustfully,2,2
lustrous,5,5
lusty,2.395710521,2.395710521
luxuriant,2.583542611,2.583542611
luxurious,3.335190216,3.335190216
lyrical,3.231662215,3.231662215
lyrically,3.195628266,3.195628266
m,4.386034674,4.386034674
macabre,2.867987793,2.867987793
machiavellian,2.811190938,2.811190938
macho,3.264924709,3.264924709
macro,4,4
mad,2.837671571,2.837671571
madcap,1.697155506,1.697155506
maddening,2.546944514,2.546944514
made-up,2.592652913,2.592652913
made,5,5
madly,2.893002978,2.893002978
magic,3.052195184,3.052195184
magical,3.320984468,3.320984468
magically,2.177177659,2.177177659
magnanimous,3.312963962,3.312963962
magnanimously,1,1
magnetic,3.492747208,3.492747208
magnetically,2.12584132,2.12584132
magnificent,3.687557539,3.687557539
magnificently,3.891892294,3.891892294
maiden,3.911726269,3.911726269
main,2.683001438,2.683001438
mainly,2.839558518,2.839558518
majestic,3.583045212,3.583045212
major,2.779891402,2.779891402
make-believe,2.650686537,2.650686537
makeshift,2.270083652,2.270083652
maladjusted,1.697155506,1.697155506
malaysian,5,5
male,2.707566363,2.707566363
malevolent,2.805722215,2.805722215
malevolently,5,5
malformed,3,3
malicious,2.985767144,2.985767144
maliciously,1.466403084,1.466403084
malign,4,4
malignant,1.697155506,1.697155506
malleable,2.656004935,2.656004935
maltese,3,3
malthusian,2,2
mammoth,2.322012757,2.322012757
man-made,3.622477466,3.622477466
manageable,3.417696094,3.417696094
managerial,3,3
mandatory,3.202228916,3.202228916
manfully,2.72678161,2.72678161
mangled,2.79522552,2.79522552
maniacal,2.71634294,2.71634294
maniacally,3.371104373,3.371104373
manic,2.417983564,2.417983564
manifest,2.687467945,2.687467945
manipulative,1.990071612,1.990071612
manipulatively,1,1
manly,2.077024284,2.358327448
mannered,2.746828495,2.746828495
mannerly,3,3
manual,2.502882787,2.502882787
manually,1.697155506,1.697155506
manufactured,2.188196047,2.188196047
many a,2.990555252,2.990555252
many an,2.981412109,2.981412109
many another,4,4
many,2.912737469,2.912737469
marbled,1,1
marginal,2.393206857,2.393206857
marginally,1.984920718,1.984920718
marine,2.958472167,2.958472167
marital,2.756941939,2.756941939
marked-up,4,4
marked,2.699183309,2.699183309
markedly,2.915516965,2.915516965
marketable,2.19982949,2.19982949
marooned,5,5
marriageable,4.557034656,4.557034656
married,2.738811794,2.738811794
martial,3.443832222,3.443832222
martian,2.956774973,2.956774973
marvellous,3.212800897,3.212800897
marvellously,4.557034656,4.557034656
marvelous,4.013154611,4.013154611
marvelously,4.090400648,4.090400648
marxist-leninist,4,4
marxist,2.52928865,2.52928865
masculine,2.803466814,2.803466814
masochistic,2.209073006,2.209073006
masochistically,3,3
masonic,3.541321843,3.541321843
mass-produced,1.420641236,1.420641236
mass,2.825737085,2.825737085
massive,2.679467471,2.679467471
massively,2.420773131,2.420773131
masterful,3.58137492,3.58137492
masterfully,3.833434385,3.833434385
masterly,3.679274827,3.679274827
matching,3.541321843,3.541321843
material,2.83201333,2.83201333
materialistic,2.271948317,2.271948317
materialistically,5,5
materially,3.606649603,3.606649603
maternal,2.942121231,2.942121231
mathematical,3.182146974,3.182146974
mathematically,4.29536327,4.29536327
matriarchal,3.926556775,3.926556775
matrimonial,1.753996714,1.753996714
matronly,5,5
matted,3,3
matter-of-fact,3.253097463,3.253097463
mature,3.05562969,3.05562969
matured,4.080351759,4.080351759
maturely,3.440335667,3.440335667
maudlin,2.165873985,2.165873985
mawkish,1.533760453,1.533760453
mawkishly,1,1
maximally,4,4
maximum,2.882842327,2.882842327
maybe,2.430092956,2.430092956
mayhap,3.371104373,3.371104373
meager,2.714614158,2.714614158
mealy-mouthed,3.371104373,3.371104373
mealy,3,3
mean,2.605491356,2.605491356
meandering,2.325126669,2.325126669
meaningful,2.886448468,2.886448468
meaningfully,3.079880153,3.079880153
meaningless,2.358924412,2.358924412
meanly,5,5
meanwhile,2.804751873,2.804751873
measly,5,5
measurable,4.29536327,4.29536327
measured,3,3
meat-eating,3,3
meatless,3,3
meaty,2.751559747,2.751559747
mechanic,3.901812713,3.901812713
mechanical,2.633628397,2.633628397
mechanically,1.904554549,1.904554549
mechanistic,3.227825753,3.227825753
mechanized,5,5
meddlesome,3,3
medial,5,5
medical,3.031098111,3.031098111
medically,3.107739655,3.107739655
medicinal,5,5
medicinally,3,3
medieval,2.855538814,2.855538814
mediocre,2.103713946,2.103713946
meditative,3.39732725,3.39732725
mediterranean,3,3
medium-sized,5,5
medium,2.113562375,2.113562375
meek,2.742706377,2.742706377
meekly,3.753458102,3.753458102
megalomaniacal,1,1
melancholic,3.152019022,3.152019022
melancholy,3.334583158,3.334583158
mellifluous,4.557034656,4.557034656
mellow,3.075555103,3.075555103
melodic,3.901812713,3.901812713
melodically,3,3
melodious,5,5
melodramatic,2.359526675,2.359526675
melodramatically,2,2
melted,3.851923716,3.851923716
memorable,3.276698553,3.276698553
memorably,2.539918188,2.539918188
menacing,5,5
menacingly,2.565545619,2.565545619
mendacious,5,5
menial,2.868987268,2.868987268
menopausal,1.824104789,1.824104789
menstrual,3.13288995,3.13288995
mental,2.777425583,2.777425583
mentally ill,2.370667433,2.370667433
mentally,2.710123793,2.710123793
mercenary,2.542278548,2.542278548
merciful,2.899418957,2.899418957
mercifully,2.195898141,2.195898141
merciless,3.505064617,3.505064617
mercilessly,2.619624005,2.619624005
mercurial,2.795414282,2.795414282
mercurous,3,3
mere,2.654542921,2.654542921
merely,2.507788892,2.507788892
meretricious,2,2
merged,2,2
meritable,4,4
meritocratic,2.742706377,2.742706377
meritorious,1.753996714,1.753996714
merovingian,1.58434492,1.58434492
merrily,2.977037542,2.977037542
merry,2.266320219,2.266320219
mesmeric,3.541234481,3.541234481
mesmerizing,4.495990362,4.495990362
messianic,2.930503811,2.930503811
messily,4,4
messy,2.788821839,2.788821839
metabolic,5,5
metallic,4,4
metaphoric,2.867190701,2.867190701
metaphorical,2.955420673,2.955420673
metaphorically,2.883012374,2.883012374
metaphysical,2.759764281,2.759764281
metaphysically,4.485367641,4.485367641
meted out,3.124955804,3.124955804
meteoric,3.541321843,3.541321843
methodical,3.378467724,3.378467724
methodically,2.587626279,2.587626279
methodological,4,4
meticulous,3.19094077,3.19094077
meticulously,3.153853191,3.153853191
metric,4.173270507,4.173270507
metropolitan,2.477406168,2.477406168
mexican,3.07958146,3.07958146
microcosmic,4.386034674,4.386034674
microscopic,4,4
mid-atlantic,5,5
mid,2.805206597,2.805206597
middle eastern,3.699257829,3.699257829
middle-aged,2.314638676,2.314638676
middle-class,1.466403084,1.466403084
middle-of-the-road,2.770672566,2.770672566
middle,2.906746674,2.906746674
middling,2.457034338,2.457034338
midwestern,3.627051897,3.627051897
mightily,2.331154639,2.331154639
mighty,2.998533627,3.141722533
migrant,3.782529018,3.782529018
migrational,2,2
migratory,2.406964871,2.406964871
mild-mannered,3.22012448,3.22012448
mild,2.719103494,2.719103494
mildly,2.117692216,2.117692216
militant,3.231003807,3.231003807
military,3.127427658,3.127427658
milky,5,5
millennial,4,4
millionth,3.244259772,3.244259772
mimetic,5,5
mind-altering,2.852940633,2.852940633
mind-bending,3.74409396,3.74409396
mind-blowing,2.9816887,2.9816887
mind-boggling,2.754523552,2.754523552
mind-expanding,2.542278548,2.542278548
minded,2.887218922,2.887218922
mindful,3.601120543,3.601120543
mindfully,3.541234481,3.541234481
mindless,2.509389569,2.509389569
mindlessly,2.721281209,2.721281209
mined,3,3
mini,2.436532273,2.436532273
miniature,2.537308972,2.537308972
minimal,2.943275581,2.943275581
minimalist,3.494603119,3.494603119
minimally,2.096617416,2.096617416
minimum,2.646176646,2.646176646
miniscule,3.058827469,3.058827469
ministerial,1,1
minor,2.94357083,2.94357083
minuscule,2.876562441,2.876562441
minute,2.64891755,2.64891755
minutely,2.931852172,2.931852172
miraculous,2.973041806,2.973041806
miraculously,2.232167335,2.232167335
mirky,3,3
mirthful,5,5
mirthless,3,3
misanthropic,2.330180228,2.330180228
miscellaneous,2.984041596,2.984041596
mischievous,3.271299086,3.271299086
mischievously,5,5
miserable,2.191977518,2.191977518
miserably,1.832225677,1.832225677
miserly,3,3
misfortunate,3,3
misguided,2.443584006,2.443584006
misleading,2.570301699,2.570301699
misleadingly,5,5
misogynic,3,3
misogynistic,2.081898307,2.081898307
missing,2.698684188,2.698684188
missionary,3.19448758,3.19448758
mistaken,2.440632005,2.440632005
mistakenly,2.280474905,2.280474905
