Word,ExpectedRate
helpful,2
helping,2
helpless,-2
helps,2
HEN,1
HEPI,3
HERMANA,0
HERMANO,1
HERMOSA,2
HERMOSO,2
hero,2
heroes,2
heroic,3
HES,1
hesitant,-2
hesitate,-2
HEUTE,2
HEY,2
HEYY,2
HEYYY,2
HHA,1
HHAA,1
HHAHA,1
HHE,2
HHEHE,2
HHH,-1
HHI,1
HICE,0
hid,-1
hide,-1
hides,-1
hiding,-1
HIDUP,1
HIGH,1
HIGHER,2
highlight,2
HIGHLY,1
HIHI,2
HIHIHI,2
HII,2
HIII,2
HIKS,-2
HILANG,0
hilarious,2
HILL,1
HILLS,1
HINDI,1
hindrance,-2
HINT,2
HIP,1
HISTORIA,1
HISTORY,1
HITS,1
HITTIN,2
HITTING,1
HIYA,2
HIZO,0
HMM,1
HMMM,1
HMU,2
hoax,-2
HOCKEY,1
HOES,2
HOHO,1
HOHOHO,2
HOI,2
HOLA,2
HOLAA,3
HOLAAA,3
HOLD,1
HOLDING,1
HOLE,0
HOLIDAY,1
HOLIDAYS,0
HOLLA,2
HOLLY,1
HOLLYWOOD,1
HOLY,1
HOMBRE,1
HOME,1
HOMEE,1
HOMEEE,1
HOMEMADE,3
homesick,-2
HOMETOWN,1
HOMEWORK,0
HOMIE,2
HOMIES,1
HOMO,1
honest,2
HONESTLY,1
HONEY,1
honor,2
honored,2
honoring,2
honour,2
honoured,2
honouring,2
HOO,1
HOOD,1
HOODIE,1
HOOK,2
hooligan,-2
hooliganism,-2
hooligans,-2
HOOO,1
HOOP,1
HOOR,1
HOORAY,2
HOP,2
hope,2
hopeful,2
hopefully,2
hopeless,-2
hopelessness,-2
hopes,2
hoping,2
HORA,1
horrendous,-3
horrible,-3
horrific,-3
horrified,-3
HORROR,0
HORSE,1
HOSPITAL,-1
HOST,1
hostile,-2
HOSTING,1
HOT,1
HOTEL,1
HOU,1
HOUR,0
HOURS,0
HOUSE,1
HOUSEWIVES,1
HOUSTON,1
HOWARD,1
HOWEVER,1
HOWS,2
HOY,1
HRI,1
HRS,0
HRUS,0
HTC,1
HUAAA,-1
HUB,1
HUBBY,1
huckster,-2
HUFT,-1
hug,2
huge,1
hugs,2
HUH,0
HUHU,-1
HUHUHU,-1
HUIS,1
HUISWERK,0
HUJAN,0
HUM,1
HUMAN,1
humerous,3
humiliated,-3
humiliation,-3
humor,2
humorous,2
humour,2
humourous,2
HUNG,0
hunger,-2
HUNGOVER,0
HUNGRY,-1
HUNNY,1
HUNT,1
HUNTING,1
hurrah,5
HURRY,1
hurt,-2
hurting,-2
hurts,-2
HUSBAND,1
HUSH,1
HUT,1
HUUU,-1
HVE,1
HYPE,1
hypocritical,-2
hysteria,-3
hysterical,-3
hysterics,-3
IAA,1
IAH,1
IAM,1
IAN,1
IBADAH,3
IBU,1
ICE,1
ICECREAM,1
ICED,1
ICHA,2
ICIN,2
ICON,2
IDC,2
IDD,1
IDE,1
IDEA,1
IDEAL,2
IDEAS,1
IDEE,1
idiot,-3
idiotic,-3
IDIOTS,1
IDK,0
IDO,-1
IDOL,1
IDUNG,-1
IEDEREEN,0
IEMAND,0
IETS,1
ignorance,-2
ignorant,-2
ignore,-1
ignored,-2
ignores,-1
IGNORING,0
IGUAL,1
IGUALMENTE,4
IHH,0
IHHH,-1
IHOP,2
IIA,1
IIH,0
III,1
IKAN,0
IKAW,2
IKEA,1
IKHLAS,1
IKI,0
IKLAN,1
IKR,0
IKT,0
IKU,0
IKUT,0
IKUTAN,0
ILANG,-1
ill,-2
illegal,-3
illiteracy,-2
illness,-2
illnesses,-2
ILOVE,3
ILOVEYOU,2
ILY,2
IMA,1
I'MA,1
IMAGE,1
IMAGINE,1
IMAGINO,0
imbecile,-3
IMMA,1
immobilized,-1
immortal,2
immune,1
impatient,-2
imperfect,-2
IMPIAN,3
IMPORTA,1
importance,2
important,2
IMPORTANTE,1
impose,-1
imposed,-1
imposes,-1
imposing,-1
IMPOSSIBLE,0
impotent,-2
impress,3
impressed,3
impresses,3
impressive,3
imprisoned,-2
improve,2
improved,2
improvement,2
improves,2
improving,2
IMUT,2
IMY,0
INA,1
inability,-2
inaction,-2
inadequate,-2
INBOX,1
INC,2
incapable,-2
incapacitated,-2
incensed,-2
INCEPTION,2
INCLUDE,1
INCLUDING,1
incompetence,-2
incompetent,-2
inconsiderate,-2
inconvenience,-2
inconvenient,-2
increase,1
increased,1
INCREDIBLE,2
INCREDIBLY,1
INCREIBLE,2
INDAH,2
indecisive,-2
INDEED,2
indestructible,2
INDIA,1
INDIAN,1
INDIANA,2
indifference,-2
indifferent,-2
indignant,-2
indignation,-2
indoctrinate,-2
indoctrinated,-2
indoctrinates,-2
indoctrinating,-2
INDONESIA,2
ineffective,-2
ineffectively,-2
infatuated,2
infatuation,2
infected,-2
inferior,-2
inflamed,-2
influential,2
INFONYA,3
INFORMATION,2
infringement,-2
infuriate,-2
infuriated,-2
infuriates,-2
infuriating,-2
ING,1
INGAT,1
INGIN,1
INGLES,1
inhibit,-1
injured,-2
injury,-2
injustice,-2
INK,1
innovate,1
innovates,1
innovation,1
innovative,2
inquisition,-2
inquisitive,2
insane,-2
insanity,-2
insecure,-2
insensitive,-2
insensitivity,-2
INSIDE,0
insignificant,-2
insipid,-2
inspiration,2
inspirational,2
inspire,2
inspired,2
inspires,2
inspiring,3
INSTALL,0
INSTALLED,1
INSTANT,1
INSTEAD,0
insult,-2
insulted,-2
insulting,-2
insults,-2
INSURANCE,0
INSYA,2
INSYAALLAH,3
intact,2
integrity,2
intelligent,2
intense,1
INTER,1
interest,1
interested,2
interesting,2
interests,1
INTERNATIONAL,1
INTERNET,0
interrogated,-2
interrupt,-2
interrupted,-2
interrupting,-2
interruption,-2
interrupts,-2
INTERVIEW,2
INTERVIEWS,1
intimidate,-2
intimidated,-2
intimidates,-2
intimidating,-2
intimidation,-2
intricate,2
intrigues,1
INTRO,3
invincible,2
invite,1
INVITED,0
inviting,1
INVOLVED,1
invulnerable,2
IOS,1
IPA,1
IPAD,1
IPHONE,1
IPOD,0
IPS,1
irate,-3
IRE,1
IRELAND,1
IRI,-1
IRISH,2
IRME,0
IRON,1
ironic,-1
irony,-1
irrational,-1
irresistible,2
irresolute,-2
irresponsible,2
irreversible,-1
irritate,-3
irritated,-3
irritating,-3
ISA,0
ISH,0
ISI,0
ISLAND,2
ISNT,0
ISO,0
isolated,-1
ISS,0
ISSUE,1
ISSUES,0
ISTIRAHAT,1
ITALIAN,2
ITALY,1
itchy,-2
IT'D,1
ITEM,1
ITEMS,1
IT'LL,1
ITT,1
ITTT,1
ITUNES,1
IVE,0
IYA,1
IYAA,1
IYAAA,1
IYAH,1
IYE,1
IYI,4
IYO,1
JAA,1
JAAA,1
JAAR,1
JACK,1
jackass,-4
jackasses,-4
JACKET,1
JACKSON,1
JACOB,1
JADI,0
JADIAN,1
JADINYA,0
JADWAL,0
JAGA,1
JAH,0
JAHAT,-1
JAIL,0
jailed,-2
JAJA,1
JAJAJ,1
JAJAJA,1
JAJAJAJ,1
JAJAJAJA,1
JAJAJAJAJ,1
JAJAJAJAJA,1
JAJAJAJAJAJA,0
JAK,1
JAKARTA,1
JAKE,1
JALAN,0
JALAN2,1
JAM,1
JAMAN,1
JAMES,1
JAMIE,2
JAMMER,-1
JAMMIN,3
JAMMING,3
JAN,1
JANE,1
JANGAN,1
JANJI,0
JANTAR,2
JAPAN,1
JAPANESE,1
JAR,1
JARANG,0
JARIG,2
JASMINE,2
JASON,1
JATUH,1
JAUH,0
jaunty,2
JAVA,1
JAVAJAZZ,0
JAWA,1
JAWAB,1
JAY,1
JAZZ,1
JDI,0
jealous,-2
JEANS,1
JEFF,1
JEITO,0
JEJE,1
JEJEJE,2
JELAS,0
JELEK,0
JELLY,1
JEMPUT,0
JEN,1
JENG,1
JENNIFER,2
JENNY,1
jeopardy,-2
JEREMY,1
jerk,-3
JERRY,1
JERSEY,1
JESS,1
JESSE,1
JESSICA,2
JESSIE,2
jesus,1
JET,1
jewel,1
jewels,1
JGA,1
JGN,1
JIAH,1
JIJI,1
JIKA,1
JIM,2
JIMMY,1
JIWA,1
JJF,1
JKT,0
JLN,1
JOB,1
jocular,2
JODOH,1
JOE,1
JOGANDO,1
JOGAR,1
JOGGING,1
JOGJA,1
JOH,1
JOHNNY,2
JOHNSON,2
join,1
JOINED,2
JOINING,2
JOINT,1
joke,2
jokes,2
JOKING,1
jolly,2
JOMBLO,1
JON,1
JONAS,1
JONES,2
JORDAN,1
JOSE,1
JOSH,1
JOURNEY,1
jovial,2
joy,3
joyful,3
joyfully,3
joyless,-2
joyous,3
JST,1
JUA,1
JUAL,1
JUAN,1
JUARA,2
jubilant,3
JUDGE,2
JUEGO,0
JUEVES,1
JUGAA,1
JUGAAA,1
JUGANDO,1
JUGAR,0
JUICE,1
JUJUR,1
JULIA,1
JULIE,1
JULIET,2
JULLIE,1
JULY,1
JUM,-1
JUMAT,1
JUM'AT,1
JUMP,1
JUMPA,1
JUMPED,0
JUMPING,1
jumpy,-1
JUNE,1
JUNIOR,1
JUNK,1
JUNTO,1
JUNTOS,1
JURO,0
JURUSAN,2
JUS,1
JUSS,1
justice,2
justifiably,2
justified,2
JUSTIN,1
JUSTO,0
JUVE,1
KAA,2
KAAA,1
KABAR,2
KABARIN,2
KABARNYA,2
KACAMATA,1
KADANG,1
KADAR,2
KADO,1
KAGA,0
KAGAK,0
KAH,1
KAK,2
KAKA,1
KAKAK,1
KAKI,-1
KALAH,0
KALAU,1
KALI,0
KALIAN,1
KALO,1
KAMAR,0
KAMBUH,-2
KAMER,1
KAMI,1
KAMIS,0
KAMPUNG,1
KAMPUS,0
KAMU,1
KAMUNYA,1
KAMUU,1
KANAN,0
KANG,1
KANGEEEN,-1
KANGEN,-1
KANINA,1
KANTOR,0
KAPAN,0
KAPAN2,1
KAPOT,-1
KARAOKE,1
KARATE,2
KAREN,1
KARENA,1
KARMA,1
KARNA,1
KARTU,0
KASI,1
KASIAN,-1
KASIH,2
KAT,1
KATA,1
KATE,1
KATIE,1
KATY,2
KAY,2
KAYA,0
KAYAK,0
KAYAKNYA,0
KAYANYA,0
KAYO,2
KBAR,2
KBR,2
KEADAAN,0
KEBANGUN,-1
KECEWA,-1
KECIL,1
KEDUA,1
keen,1
KEEP,1
KEEPING,1
KEEPS,0
KEER,1
KEITH,1
KEK,0
KELAR,1
KELAS,1
KELIATAN,1
KELLY,1
KELUAR,0
KEMANA,0
KEMAREN,0
KEMARIN,1
KEMBALI,1
KEN,1
KENA,0
KENAL,3
KENALAN,2
KENANGAN,1
KENAPA,-1
KENNY,2
KENYANG,2
KEPADA,2
KEPALA,-1
KEPIKIRAN,-1
KEPT,0
KERASA,0
KEREN,2
KERJA,1
KERJAAN,0
KERUMAH,0
KESANA,0
KESEL,-1
KESEPIAN,-1
KESIAN,-1
KESINI,0
KETAWA,1
KETEMU,0
KETEMUAN,1
KETIDURAN,0
KETIKA,1
KETINGGALAN,-1
KEVIN,1
KEY,1
KEYBOARD,1
KEYS,0
KFC,1
KGA,0
KGN,-1
KICK,1
KICKED,0
KICKING,1
KICKS,1
KID,1
KIDDING,1
KIDS,1
KIERO,0
KIJK,2
KIJKEN,2
KIKI,1
kill,-3
killed,-3
KILLER,0
KILLIN,0
killing,-3
kills,-3
KIM,1
KIMIA,1
kind,2
KINDA,1
kinder,2
KING,2
KINGS,1
KIRA,1
KIRAIN,1
KIRI,0
KIRIM,1
kiss,2
KISSES,2
KIT,1
KITCHEN,1
KITE,1
KITTY,0
KKA,2
KKK,0
KLAAR,2
KLAS,1
KLO,1
KLOPT,1
KLS,2
KLU,1
KLUAR,0
KMANA,0
KMAREN,0
KMN,0
KMNA,0
KMREN,0
KMRN,0
KMU,1
KNAL,3
KNAPA,-1
KNEE,-1
KNEW,1
KNICKS,1
KNIGHT,1
KNO,1
KNOCK,1
KNOCKED,0
KNOW,1
KNOWING,1
KNOWLEDGE,2
KNOWN,1
KNOWS,1
KNOWW,0
KNOWWW,0
KNP,0
KNPA,0
KNW,1
KOBE,2
KOE,0
KOFFIE,3
KOG,1
KOK,1
KOMEN,1
KON,0
KONDANGAN,0
KONG,1
KONSER,0
KOOL,2
KOPI,1
KOQ,0
KOREA,1
KOREAN,1
KOS,1
KOSAN,0
KOSONG,0
KOST,0
KOTA,1
KOUD,-1
KPAN,0
KPN,0
KRIS,1
KRN,1
KRNA,0
KSA,0
KSH,1
KTA,1
KTEMU,0
KTMU,0
KUAT,0
KUCING,0
kudos,3
KUDU,0
KUE,1
KUL,1
KULIAH,0
KUMPUL,1
KUNG,1
KURUS,0
KUT,-1
KUYA,2
KUYT,2
KYA,0
KYK,0
KYKNYA,0
KYLE,1
LAA,1
LAAA,0
LAAH,0
LAAT,1
LAATSTE,0
LAB,0
lack,-2
lackadaisical,-2
LAD,1
LADIES,2
LADILLA,-1
LADO,1
LADS,2
LADY,2
LAEN,1
lag,-1
lagged,-2
lagging,-2
LAGI,0
LAGIAN,0
LAGII,0
LAGIII,0
lags,-2
LAGU,1
LAGUNYA,1
LAH,1
LAHH,0
LAHIR,2
LAID,1
LAIN,1
LAINNYA,2
LAKE,2
LAKERS,2
LAKUKAN,1
LALA,1
LALU,1
LAM,2
LAMA,0
LAMA2,0
lame,-2
LAMPU,-1
LAN,1
LANCAR,3
LAND,1
LANDED,1
landmark,2
LANE,1
LANGE,0
LANGGENG,3
LANGS,2
LANGSUNG,1
LANGUAGE,1
LANJUT,2
LAP,1
LAPAR,-1
LAPER,-1
LAPTOP,0
LARGE,1
LARI,0
LAST,0
LASTIMA,-1
LASTNIGHT,1
LATE,1
LATELY,0
LATEN,1
LATER,1
LATEST,1
LATIAN,1
LATIHAN,1
LATTE,1
LAU,1
laugh,1
laughed,1
laughing,1
laughs,1
LAUGHTER,2
laughting,1
LAUNCH,1
launched,1
LAUNDRY,1
LAURA,1
LAUREN,1
LAW,1
LAWAN,1
lawl,3
lawsuit,-2
lawsuits,-2
LAY,1
LAYING,1
lazy,-1
LBH,1
LBS,1
LEAD,1
LEADER,2
LEAGUE,1
leak,-1
leaked,-1
LEARN,1
LEARNED,1
LEARNING,2
leave,-1
LEAVES,0
LEAVIN,0
LEAVING,0
LEBAY,0
LEBIH,2
LEBRON,1
LECTURE,0
LED,1
LEE,1
LEEDS,1
LEER,1
LEFT,0
LEG,0
legal,1
legally,1
LEGEND,2
LEGIT,1
LEGS,0
LEH,0
LEJOS,-1
LEK,0
LEKKER,2
LEMES,-1
LEMME,2
LEMON,1
LEMOT,-1
LENGKAP,0
lenient,1
LENT,1
LEO,1
LEPAS,1
LER,1
LEREN,0
LESS,1
LESSON,1
LESSONS,1
LET,1
lethargic,-2
lethargy,-2
LETS,2
LETTER,1
LETTERS,1
LETTING,1
LEUK,2
LEUKE,2
LEVAR,0
LEVEL,1
LEVEN,1
LEWAT,1
LGI,1
LGSG,0
LHA,0
LHO,1
LHOO,0
LIA,1
LIAM,1
liar,-3
liars,-3
LIAT,0
libelous,-2
LIBRARY,0
LIBRE,1
LIBUR,0
LIBURAN,0
LICENSE,1
LIE,1
lied,-2
LIEF,2
LIES,1
LIEVE,1
LIFE,1
lifesaver,4
LIFT,1
LIG,1
LIGA,1
LIGAR,0
LIGGEN,1
LIGHT,1
lighthearted,1
LIGHTS,1
LIGO,1
LIGT,0
LIHAT,1
like,2
liked,2
LIKELY,1
likes,2
LIKING,1
LIL,1
LIMIT,1
limitation,-1
limited,-1
limits,-1
LIN,1
LINDA,2
LINDAS,1
LINDO,2
LINDOS,2
LINE,1
LINES,1
LINK,1
LINKS,1
LION,1
LIP,0
LIPS,1
LIQUOR,1
LISA,1
LIST,1
LISTA,2
LISTEN,1
LISTENED,2
LISTENIN,2
LISTENING,2
LISTO,2
LIT,1
LITERALLY,0
litigation,-1
litigious,-2
LITTLE,1
LIV,1
LIVE,1
LIVED,0
lively,2
LIVERPOOL,2
LIVES,1
livid,-2
LIVIN,2
LIVING,1
LIZ,2
LLAMA,1
LLEGA,0
LLEGANDO,2
LLEGO,0
LLEGUE,1
LLEVO,0
LLORAR,-1
LLS,2
LLUVIA,1
lmao,4
LMAOO,1
LMAOOO,1
LMBO,2
lmfao,4
LMFAOO,1
LNG,1
LOAD,0
LOADS,1
loathe,-3
loathed,-3
loathes,-3
loathing,-3
lobby,-2
lobbying,-2
LOBSTER,2
LOCA,1
LOCATION,1
LOCK,1
LOCKED,0
LOCO,0
LOE,1
LOG,0
LOGO,0
LOH,1
lol,3
LOLA,1
LOLL,1
LOLLL,1
LOLOL,1
LOLS,2
LOLZ,1
LOMBA,1
LONDON,1
lonely,-2
lonesome,-2
LONG,1
LONGER,0
LONGEST,0
longing,-1
LONGLAST,4
LOO,0
LOOK,1
LOOKED,1
LOOKIN,2
LOOKING,1
LOOKS,1
LOOL,2
loom,-1
loomed,-1
looming,-1
looms,-1
LOOONG,1
LOOOVE,3
LOOP,1
loose,-3
looses,-3
LOPEN,0
LOR,0
LORD,1
LOSE,0
loser,-3
losing,-3
loss,-3
lost,-3
LOT,1
LOTS,1
LOUD,1
LOUIS,1
LOUNGE,1
lovable,3
love,3
loved,3
LOVEE,3
LOVEEE,3
lovelies,3
lovely,3
LOVER,2
LOVERS,2
LOVES,2
LOVIN,3
loving,2
LOW,0
LOWER,0
lowest,-1
loyal,3
loyalty,3
LUAR,1
LUCAS,1
luck,3
luckily,3
lucky,3
LUCU,2
LUCY,1
LUEGO,1
LUGAR,1
lugubrious,-2
LUIS,1
LUKE,1
LULUS,2
LUMAYAN,2
LUNA,1
lunatic,-3
lunatics,-3
LUNCH,1
LUNES,0
LUPA,1
lurk,-1
lurking,-1
lurks,-1
LUSH,2
LUV,2
LUZ,0
LYING,1
LYK,0
LYRICS,2
MAACI,3
MAACIH,3
MAAF,0
MAAFIN,0
MAAFKAN,-1
MAAK,1
MAAKT,1
MA'AM,2
MAANDAG,1
MAAP,0
MAAV,0
MAC,1
MACAM,0
MACBOOK,0
MACET,0
MACHINE,1
mad,-3
maddening,-3
MADE,1
made-up,-1
madly,-3
madness,-3
MADRE,1
MADRID,1
MADRUGADA,1
MAE,0
MAEN,0
MAG,1
MAGAZINE,2
MAGHRIB,2
MAGIC,1
MAGNUM,0
MAGRIB,2
MAH,0
MAHAL,0
MAI,0
MAIL,1
MAIN,1
MAJOR,0
MAK,0
MAKA,1
MAKAN,0
MAKAN2,2
MAKANAN,0
MAKANYA,0
MAKASI,4
MAKASIH,4
MAKASIHH,4
MAKASII,4
MAKASIIH,4
MAKE,1
MAKEN,1
MAKES,1
MAKEUP,1
MAKIN,1
MAKING,1
MAKSUD,1
MAKSUDNYA,1
MAL,-1
MALA,0
MALAH,-1
MALAM,1
MALANG,1
MALAS,0
MALAYSIA,1
MALDITA,-1
MALDITO,-1
MALE,1
MALEM,1
MALES,-1
MALL,2
MALMING,0
MALO,0
MALU,1
MAM,1
MAMA,1
MAMAH,0
MAMI,1
MAMPIR,1
MANA,1
MANAGE,1
MANAGED,1
MANAGEMENT,1
MANAGER,1
MANANA,1
MANCHESTER,1
MANDA,1
MANDAR,1
mandatory,-1
MANDE,1
MANDEI,1
MANDI,1
MANDO,1
MANE,1
MANEH,0
MANG,1
MANGGIL,1
MANGO,1
MANHA,0
manipulated,-1
manipulating,-1
manipulation,-1
MANIS,2
MANN,0
MANNN,0
MANO,0
MANTAN,1
MANTAP,2
MANU,1
MANUSIA,1
MANY,1
MAO,0
MAP,1
MAR,1
MARA,1
MARAH,0
MARATHON,2
MARCH,1
MARCO,1
MARDI,1
MARET,1
MARI,2
MARIA,1
MARIO,2
MARK,1
MARKET,1
MARKETING,1
MARKS,0
MARRIAGE,2
MARRIED,1
MARRY,2
MARS,1
MARTES,0
MARTIN,2
marvel,3
marvelous,3
marvels,3
MARY,1
MARZO,1
MASA,0
MASAK,1
MASALAH,1
MASAMA,4
MASI,0
MASIH,0
MASK,1
MASS,1
MASSA,1
MASSAGE,1
MASSIVE,0
MASTER,1
masterpiece,4
masterpieces,4
MASUK,0
MAT,1
MATA,0
MATANYA,1
MATAR,0
MATCH,1
MATE,2
MATERIAL,1
MATES,1
MATH,0
MATHS,0
MATI,-1
MATT,1
matter,1
matters,1
mature,2
MAUNYA,0
MAUU,0
MAUUU,0
MAX,1
MAY,1
MAYA,1
MAYBE,1
MAYOR,1
MBA,1
MBAH,1
MBAK,2
MBK,1
MCD,1
MCDONALD,1
MCDONALDS,1
MCFLY,0
MCM,0
MEAL,2
MEAN,1
MEANING,1
meaningful,2
meaningless,-2
MEANS,1
MEANT,1
MEAT,1
medal,3
MEDAN,1
MEDIA,1
MEDICINE,0
MEDIO,0
mediocrity,-3
meditative,1
MEDO,-1
MEDS,0
MEE,1
MEEE,1
MEER,0
MEET,1
MEETING,1
MEETINGS,0
MEGA,1
MEGAN,1
MEH,0
MEI,1
MEIO,0
MEJOR,2
MEJORES,2
MEL,1
melancholy,-2
MELBOURNE,1
MELHOR,1
MELIHAT,1
MELT,1
MEMANG,1
MEMBER,1
MEMBERS,1
MEMBUAT,1
MEMORIES,1
MEMORY,1
menace,-2
menaced,-2
MENANG,2
MENARIK,3
MENCARI,2
MENCOBA,2
MENDADAK,-1
MENDING,0
MENDINGAN,1
MENDUNG,0
MENGERTI,1
MENIKMATI,2
MENINA,0
MENINAS,1
MENINGGAL,-1
MENJADI,2
MENOS,0
MENSAJE,1
MENSEN,1
MENTAL,1
MENTE,1
MENTION,2
MENTIONED,2
MENTIONS,1
MENTIRA,0
MENU,1
MENUJU,2
MENUNGGU,1
MENURUT,2
MENYENANGKAN,2
MERAH,0
MERASA,1
MERAYAKAN,4
MERCI,5
mercy,2
MERDA,-1
MERECE,0
MEREKA,1
merry,3
MESES,0
mess,-2
MESSAGE,1
MESSAGES,1
messed,-2
messing up,-2
MESSY,1
MESTI,0
METAL,1
methodical,2
METRO,1
MEXICAN,2
MEXICO,1
MGA,1
MGKN,1
MIA,1
MIAMI,1
MICH,1
MICHELLE,1
MICHIGAN,1
MICKEY,1
MID,1
MIDDLE,1
MIDNIGHT,1
MIDTERM,0
MIE,0
MIEDO,-1
MIERDA,0
MIGHT,1
MIGHTY,2
MIGRAINE,-2
MII,0
MIJN,1
MIKE,1
MIKIRIN,0
MIL,1
MILAN,1
MILE,1
MILES,1
MILEY,2
MILK,1
MILKSHAKE,1
MILLER,2
MILLION,1
MILLIONS,2
MIMI,0
MIMIMI,-4
MIMPI,0
MIND,1
MINDER,0
mindless,-2
MINDS,2
MINES,1
MINGGU,1
MINGGUAN,1
MINI,1
MINS,1
MINT,2
MINTA,1
MINUM,0
MINUS,0
MINUTE,1
MINUTEN,1
MINUTES,1
MINUTOS,0
MIRA,1
miracle,4
MIRIP,1
MIRROR,1
mirth,3
mirthful,3
mirthfully,3
misbehave,-2
misbehaved,-2
misbehaves,-2
misbehaving,-2
mischief,-1
mischiefs,-1
miserable,-3
misery,-2
misgiving,-2
misinformation,-2
misinformed,-2
misinterpreted,-2
misleading,-3
MISMA,1
misread,-1
misreporting,-2
misrepresentation,-2
miss,-2
MISSCHIEN,1
missed,-2
MISSES,0
MISSIN,-1
missing,-2
MISSION,1
MISSS,-1
mistake,-2
mistaken,-2
mistakes,-2
mistaking,-2
MISTER,2
misunderstand,-2
misunderstanding,-2
misunderstands,-2
misunderstood,-2
MIX,1
MIXED,1
MIXTAPE,2
MKAN,0
MKASIH,4
MKN,0
MKSH,3
MKSIH,3
MLM,1
MLS,0
MMG,1
MMM,2
M'N,0
MNA,1
MNTA,1
moan,-2
moaned,-2
moaning,-2
moans,-2
MOBIL,0
MOBILE,0
mock,-2
mocked,-2
mocking,-2
mocks,-2
MODE,1
MODEL,2
MODEM,0
MODERN,2
MOE,0
MOEDER,1
MOET,0
MOETEN,0
MOGA,2
MOHON,2
MOM,1
MOMENT,1
MOMENTO,0
MOMENTOS,0
MOMENTS,1
MOMMA,2
MOMMY,1
MOMS,1
MONDAY,1
MONDAYS,0
MONEY,0
mongering,-2
MONICA,2
MONKEY,1
monopolize,-2
monopolized,-2
monopolizes,-2
monopolizing,-2
MONSTER,1
MONSTERS,2
MONTANA,1
MONTE,1
MONTH,1
MONTHS,1
MONTREAL,1
MOOD,1
moody,-1
MOOI,3
MOOIE,2
MOON,2
mope,-1
moping,-1
MORGAN,1
MORIR,0
MORN,1
MORNIN,2
MORNING,2
MORNINGG,3
MORNINGGG,3
MORNINGS,1
moron,-3
MORRENDO,-1
MOSTLY,1
MOTHER,1
motherfucker,-5
motherfucking,-5
MOTHERS,1
motivate,1
motivated,2
motivating,2
motivation,1
MOTOR,0
MOUNTAIN,1
mourn,-2
mourned,-2
mournful,-2
mourning,-2
mourns,-2
MOUSE,0
MOUTH,0
MOVE,1
MOVED,1
MOVES,2
MOVIE,2
MOVIES,2
MOVING,1
MPE,0
MRS,1
MSG,1
MSH,0
MSIH,0
MSK,0
MSM,0
MSN,0
MSUK,0
MTK,1
MTO,0
MTV,1
MUAH,2
MUCH,1
MUCHA,0
MUCHAS,2
MUCHO,1
MUDA,1
MUDAH,2
MUDAH2AN,2
MUERO,-1
MUFFIN,1
MUJER,1
MULAI,0
MULHER,1
MULTIPLE,1
MULU,-1
MUM,1
MUMMY,1
mumpish,-2
MUMPUNG,1
MUMS,1
MUNA,2
MUNCUL,0
MUNDO,0
MUNGKIN,1
MURAH,1
murder,-2
murderer,-2
murdering,-3
murderous,-3
murders,-2
MUSCLE,0
MUSEUM,2
MUSIC,2
MUSICA,1
MUSICAL,2
MUSICAS,1
MUSIK,2
MUST,1
MUUUITO,0
MUZIEK,1
MWAH,2
MYSPACE,1
myth,-1
MYY,1
n00b,-2
na¥ve,-2
NAA,0
NAAA,1
NACHT,2
NAD,1
NADA,0
NADIE,0
NAEK,0
NAG,1
NAH,1
NAHH,1
NAILS,1
naive,-2
NAK,0
NAKED,1
NALANG,1
NAMAN,1
NAMANYA,1
NAMBAH,1
NAMED,2
NAMES,1
NAMORADO,-1
NAN,1
NANGIS,-1
NANTI,1
NANYA,1
NAP,1
NASHVILLE,1
NASIB,-1
nasty,-3
NAT,1
NATALIE,2
NATHAN,1
NATION,2
NATIONAL,1
natural,1
NATURE,1
NATUURLIJK,2
NAUGHTY,1
NAW,1
NBA,1
NCAA,2
NDA,0
NDAK,0
NDI,0
NDUT,0
NEAR,1
NEARLY,0
NECESITO,-1
NECK,0
NEED,0
NEEDED,2
needy,-2
NEEE,-1
NEEM,0
negative,-2
negativity,-2
neglect,-2
neglected,-2
neglecting,-2
neglects,-2
NEGRO,1
NEIGHBOR,1
NEIGHBORS,0
NEITHER,0
NEMENIN,1
NEMU,0
NENA,1
NENE,1
NENEK,1
NENG,1
NEPHEW,1
NERD,1
nerves,-1
nervous,-2
nervously,-2
NESSA,0
NETA,0
NETFLIX,1
NETWORK,1
NEVA,0
NEVER,1
NEVERMIND,1
NEW,2
NEWCASTLE,1
NEWEST,2
NEWS,1
NEXT,1
NFL,0
NGA,1
NGAK,0
NGAKAK,1
NGAMBEK,0
NGANTUK,0
NGAPA,0
NGAPAIN,1
NGASIH,1
NGE,0
NGELIAT,0
NGERASA,0
NGERJAIN,1
NGERTI,0
NGETWEET,1
NGGA,0
NGIDAM,-1
NGINEP,0
NGK,0
NGM,-2
NGOBROL,1
NGOMONG,0
NGOMONGIN,0
NGUCAPIN,1
NGUMPUL,0
NIA,1
NIAN,0
NIAT,0
nice,3
NICEEE,3
NICELY,2
NICER,1
NICEST,2
NICH,0
NICK,1
NICKI,1
NICOLE,2
NIE,0
NIECE,2
NIEMAND,-1
NIETS,0
NIEUWE,2
nifty,2
NIGGA,1
niggas,-5
nigger,-5
NIGHT,1
NIGHTMARE,-1
NIGHTS,1
NIGHTTT,2
NIGHTY,2
NIH,0
NIHH,0
NII,0
